customer_id,signup_date,age,gender,region,acquisition_channel,acquisition_cost
C104156,2025-06-07,59,Female,North,Paid Ads,650
C104157,2024-11-24,60,Female,East,Organic Search,180
C104158,2024-03-10,62,Male,North,Paid Ads,650
C104159,2024-09-11,29,Female,East,Organic Search,180
C104160,2025-12-13,18,Male,West,Referral,90
C104161,2025-01-05,25,Female,West,Organic Search,180
C104162,2023-03-16,30,Male,North,Social Media,420
C104163,2023-03-05,53,Female,South,Paid Ads,650
C104164,2024-09-11,44,Male,Central,Organic Search,180
C104165,2024-06-03,42,Male,East,Email Marketing,140
C104166,2025-12-29,18,Female,South,Social Media,420
C104167,2025-01-19,53,Male,South,Paid Ads,650
C104168,2025-08-31,36,Female,South,Referral,90
C104169,2025-01-22,57,Male,South,Email Marketing,140
C104170,2024-03-20,23,Female,South,Paid Ads,650
C104171,2025-04-25,33,Male,East,Organic Search,180
C104172,2025-03-10,20,Female,East,Direct,60
C104173,2025-07-15,32,Female,East,Paid Ads,650
C104174,2023-09-01,66,Female,North,Organic Search,180
C104175,2025-04-05,43,Male,North,Organic Search,180
C104176,2024-01-03,40,Female,South,Organic Search,180
C104177,2025-10-13,32,Male,Central,Direct,60
C104178,2025-10-23,31,Female,West,Direct,60
C104179,2025-03-14,52,Male,North,Social Media,420
C104180,2026-05-02,69,Female,East,Referral,90
C104181,2024-11-22,56,Female,East,Email Marketing,140
C104182,2023-02-02,56,Male,East,Social Media,420
C104183,2025-02-18,42,Male,West,Social Media,420
C104184,2025-09-27,23,Male,Central,Direct,60
C104185,2023-05-11,55,Female,North,Organic Search,180
C104186,2023-05-15,60,Male,East,Organic Search,180
C104187,2023-12-18,44,Female,East,Referral,90
C104188,2025-12-21,22,Female,East,Referral,90
C104189,2024-11-09,55,Female,North,Organic Search,180
C104190,2026-06-09,65,Male,East,Paid Ads,650
C104191,2026-01-27,29,Male,North,Referral,90
C104192,2024-12-14,26,Male,West,Paid Ads,650
C104193,2025-05-23,56,Female,West,Email Marketing,140
C104194,2024-03-01,35,Male,South,Email Marketing,140
C104195,2023-04-27,55,Male,Central,Paid Ads,650
C104196,2024-05-27,54,Male,West,Social Media,420
C104197,2025-01-31,31,Female,East,Social Media,420
C104198,2023-08-23,20,Female,Central,Organic Search,180
C104199,2023-10-13,46,Male,West,Paid Ads,650
C104200,2023-01-20,39,Male,North,Paid Ads,650
C104201,2025-08-01,62,Male,East,Email Marketing,140
C104202,2026-03-02,36,Male,East,Email Marketing,140
C104203,2025-11-30,30,Other,East,Organic Search,180
C104204,2024-05-03,62,Male,Central,Email Marketing,140
C104205,2025-02-02,56,Female,East,Social Media,420
C104206,2026-05-20,50,Female,North,Organic Search,180
C104207,2025-01-30,67,Female,East,Paid Ads,650
C104208,2024-01-16,58,Male,West,Email Marketing,140
C104209,2024-03-11,63,Female,South,Paid Ads,650
C104210,2025-07-24,59,Male,North,Social Media,420
C104211,2024-07-27,38,Male,South,Social Media,420
C104212,2025-12-12,21,Other,West,Social Media,420
C104213,2026-01-16,49,Male,North,Paid Ads,650
C104214,2023-02-16,57,Male,South,Paid Ads,650
C104215,2025-07-19,69,Male,North,Email Marketing,140
C104216,2024-04-20,53,Male,East,Paid Ads,650
C104217,2024-10-30,47,Female,North,Organic Search,180
C104218,2023-12-07,47,Female,North,Paid Ads,650
C104219,2024-04-18,23,Female,West,Referral,90
C104220,2024-02-29,18,Male,North,Paid Ads,650
C104221,2023-03-06,20,Male,North,Referral,90
C104222,2025-10-03,65,Female,East,Organic Search,180
C104223,2023-07-03,59,Female,North,Social Media,420
C104224,2024-04-28,31,Female,North,Email Marketing,140
C104225,2023-09-06,40,Female,South,Social Media,420
C104226,2023-07-26,43,Female,South,Social Media,420
C104227,2024-04-25,30,Female,East,Social Media,420
C104228,2026-03-27,39,Male,Central,Referral,90
C104229,2026-04-29,36,Female,South,Paid Ads,650
C104230,2024-05-05,54,Female,East,Social Media,420
C104231,2024-10-11,57,Female,Central,Paid Ads,650
C104232,2026-06-21,23,Male,East,Paid Ads,650
C104233,2023-10-30,42,Female,West,Paid Ads,650
C104234,2026-04-29,69,Male,East,Paid Ads,650
C104235,2023-05-16,63,Female,East,Organic Search,180
C104236,2023-10-18,59,Female,Central,Referral,90
C104237,2024-03-11,56,Female,North,Social Media,420
C104238,2023-02-17,18,Male,Central,Organic Search,180
C104239,2025-11-15,68,Male,East,Organic Search,180
C104240,2026-01-05,56,Female,East,Social Media,420
C104241,2024-05-07,64,Female,South,Social Media,420
C104242,2025-12-11,65,Female,South,Referral,90
C104243,2025-09-20,31,Male,North,Paid Ads,650
C104244,2025-10-27,18,Female,Central,Email Marketing,140
C104245,2025-10-29,52,Female,East,Organic Search,180
C104246,2025-01-07,41,Male,Central,Social Media,420
C104247,2023-05-23,19,Male,South,Paid Ads,650
C104248,2026-04-02,32,Female,South,Paid Ads,650
C104249,2025-02-21,69,Male,South,Direct,60
C104250,2026-03-05,36,Female,North,Email Marketing,140
C104251,2026-05-18,31,Female,East,Organic Search,180
C104252,2023-08-29,52,Female,Central,Organic Search,180
C104253,2024-06-01,52,Male,Central,Email Marketing,140
C104254,2023-09-05,35,Other,East,Organic Search,180
C104255,2023-03-07,62,Female,South,Direct,60
C104256,2026-05-27,48,Female,East,Organic Search,180
C104257,2026-04-02,26,Female,East,Paid Ads,650
C104258,2026-04-13,34,Female,West,Organic Search,180
C104259,2026-02-10,62,Female,East,Social Media,420
C104260,2025-04-14,22,Female,North,Organic Search,180
C104261,2024-11-02,18,Female,North,Paid Ads,650
C104262,2026-06-29,52,Male,Central,Email Marketing,140
C104263,2024-12-11,40,Male,West,Organic Search,180
C104264,2025-04-06,31,Female,Central,Social Media,420
C104265,2023-09-30,42,Male,South,Organic Search,180
C104266,2025-08-18,27,Female,East,Social Media,420
C104267,2025-11-19,37,Female,South,Paid Ads,650
C104268,2025-05-22,30,Male,Central,Referral,90
C104269,2024-10-03,48,Male,South,Referral,90
C104270,2023-09-12,53,Female,West,Email Marketing,140
C104271,2023-02-13,65,Male,North,Email Marketing,140
C104272,2025-03-17,21,Female,North,Organic Search,180
C104273,2025-05-28,35,Female,North,Organic Search,180
C104274,2025-09-20,31,Female,East,Organic Search,180
C104275,2026-05-07,48,Female,West,Referral,90
C104276,2024-10-01,45,Female,Central,Organic Search,180
C104277,2025-12-02,63,Male,East,Email Marketing,140
C104278,2025-07-10,65,Male,East,Direct,60
C104279,2023-12-23,58,Male,West,Organic Search,180
C104280,2025-12-22,28,Female,North,Paid Ads,650
C104281,2023-03-10,20,Male,West,Social Media,420
C104282,2025-02-09,64,Male,West,Paid Ads,650
C104283,2026-04-24,67,Male,East,Paid Ads,650
C104284,2025-04-27,31,Male,North,Organic Search,180
C104285,2026-04-20,20,Male,North,Email Marketing,140
C104286,2023-03-14,53,Female,South,Referral,90
C104287,2024-11-15,48,Male,Central,Organic Search,180
C104288,2025-09-30,64,Female,East,Organic Search,180
C104289,2025-04-06,47,Male,East,Referral,90
C104290,2026-02-06,57,Female,East,Organic Search,180
C104291,2024-08-17,58,Male,West,Email Marketing,140
C104292,2025-05-27,18,Female,South,Social Media,420
C104293,2024-06-23,25,Female,North,Direct,60
C104294,2026-01-26,58,Male,West,Referral,90
C104295,2023-06-03,27,Female,South,Email Marketing,140
C104296,2023-11-23,28,Male,South,Referral,90
C104297,2023-05-05,57,Female,South,Social Media,420
C104298,2025-06-21,28,Female,South,Organic Search,180
C104299,2023-10-27,25,Male,Central,Referral,90
C104300,2024-02-12,18,Male,West,Social Media,420
C104301,2025-12-11,42,Male,Central,Paid Ads,650
C104302,2024-04-08,51,Female,Central,Social Media,420
C104303,2023-07-07,56,Male,South,Organic Search,180
C104304,2023-01-27,65,Female,South,Paid Ads,650
C104305,2023-10-19,51,Male,West,Organic Search,180
C104306,2026-03-22,57,Female,North,Paid Ads,650
C104307,2024-12-06,28,Male,Central,Paid Ads,650
C104308,2026-07-03,35,Female,North,Email Marketing,140
C104309,2023-10-04,33,Male,East,Social Media,420
C104310,2024-03-28,21,Male,West,Email Marketing,140
C104311,2023-07-29,68,Male,Central,Direct,60
C104312,2024-05-27,30,Female,East,Organic Search,180
C104313,2024-12-25,41,Male,East,Social Media,420
C104314,2025-11-05,36,Female,South,Paid Ads,650
C104315,2024-04-18,20,Other,East,Email Marketing,140
C104316,2025-09-19,64,Male,West,Paid Ads,650
C104317,2025-03-16,29,Male,East,Organic Search,180
C104318,2024-01-11,23,Male,West,Organic Search,180
C104319,2026-03-19,35,Male,North,Social Media,420
C104320,2024-07-12,25,Male,South,Organic Search,180
C104321,2023-07-14,69,Female,Central,Paid Ads,650
C104322,2026-05-23,27,Male,South,Email Marketing,140
C104323,2026-03-20,33,Male,East,Organic Search,180
C104324,2023-03-05,32,Female,East,Referral,90
C104325,2026-03-06,19,Male,Central,Social Media,420
C104326,2026-05-03,18,Female,North,Paid Ads,650
C104327,2025-12-02,44,Female,South,Organic Search,180
C104328,2023-11-24,30,Male,Central,Organic Search,180
C104329,2025-03-22,22,Female,West,Direct,60
C104330,2024-11-23,33,Female,East,Social Media,420
C104331,2025-03-08,32,Female,South,Paid Ads,650
C104332,2025-03-03,40,Female,South,Email Marketing,140
C104333,2025-04-02,69,Female,Central,Organic Search,180
C104334,2024-10-23,33,Female,West,Organic Search,180
C104335,2025-06-06,54,Female,Central,Organic Search,180
C104336,2024-11-08,57,Female,Central,Referral,90
C104337,2023-01-22,20,Female,East,Paid Ads,650
C104338,2023-02-15,44,Female,East,Social Media,420
C104339,2026-05-17,41,Male,East,Organic Search,180
C104340,2026-03-15,44,Female,West,Referral,90
C104341,2025-01-23,26,Male,East,Email Marketing,140
C104342,2023-08-13,42,Male,North,Paid Ads,650
C104343,2025-10-01,24,Male,Central,Organic Search,180
C104344,2023-07-04,67,Male,West,Social Media,420
C104345,2024-04-30,48,Female,Central,Organic Search,180
C104346,2024-02-29,19,Male,South,Organic Search,180
C104347,2023-01-16,44,Female,East,Social Media,420
C104348,2025-11-03,66,Female,West,Social Media,420
C104349,2024-10-17,56,Male,West,Referral,90
C104350,2024-02-11,32,Male,North,Paid Ads,650
C104351,2024-10-14,64,Female,South,Organic Search,180
C104352,2023-01-01,27,Female,West,Social Media,420
C104353,2024-07-15,30,Male,Central,Referral,90
C104354,2024-10-30,26,Male,North,Paid Ads,650
C104355,2024-03-12,65,Male,South,Paid Ads,650
C104356,2025-12-03,55,Male,East,Organic Search,180
C104357,2023-11-18,44,Male,North,Paid Ads,650
C104358,2023-06-27,52,Other,North,Direct,60
C104359,2024-11-09,31,Male,East,Organic Search,180
C104360,2026-02-15,21,Male,East,Social Media,420
C104361,2024-04-27,61,Female,South,Organic Search,180
C104362,2023-03-01,68,Female,South,Paid Ads,650
C104363,2026-06-01,19,Male,Central,Referral,90
C104364,2024-07-25,20,Female,East,Social Media,420
C104365,2023-08-11,47,Female,West,Organic Search,180
C104366,2025-03-02,20,Male,South,Paid Ads,650
C104367,2024-02-16,55,Male,West,Organic Search,180
C104368,2026-04-21,67,Female,West,Paid Ads,650
C104369,2024-01-14,32,Female,South,Referral,90
C104370,2024-12-08,33,Other,East,Organic Search,180
C104371,2024-11-29,62,Male,West,Paid Ads,650
C104372,2023-11-08,36,Female,South,Social Media,420
C104373,2024-10-04,30,Male,West,Email Marketing,140
C104374,2023-05-21,22,Female,South,Organic Search,180
C104375,2025-04-07,61,Female,East,Social Media,420
C104376,2025-09-02,66,Male,Central,Organic Search,180
C104377,2026-05-06,22,Male,North,Organic Search,180
C104378,2024-02-23,59,Female,North,Organic Search,180
C104379,2024-01-02,26,Female,North,Referral,90
C104380,2024-12-06,25,Male,Central,Organic Search,180
C104381,2025-06-09,37,Female,North,Direct,60
C104382,2026-06-30,40,Male,North,Paid Ads,650
C104383,2023-02-02,62,Male,West,Email Marketing,140
C104384,2023-11-03,54,Male,West,Organic Search,180
C104385,2023-12-04,25,Female,East,Paid Ads,650
C104386,2023-11-25,48,Male,Central,Referral,90
C104387,2024-08-19,63,Female,North,Paid Ads,650
C104388,2026-01-27,52,Male,East,Social Media,420
C104389,2023-02-09,29,Female,East,Email Marketing,140
C104390,2025-11-15,24,Female,South,Social Media,420
C104391,2025-03-05,41,Male,Central,Email Marketing,140
C104392,2025-03-02,42,Male,East,Organic Search,180
C104393,2025-05-22,36,Male,South,Social Media,420
C104394,2023-05-29,23,Male,North,Social Media,420
C104395,2025-08-18,24,Female,North,Social Media,420
C104396,2023-11-16,45,Female,Central,Social Media,420
C104397,2024-10-26,67,Male,South,Referral,90
C104398,2025-05-20,49,Female,Central,Email Marketing,140
C104399,2025-02-15,40,Male,North,Organic Search,180
C104400,2024-02-20,66,Male,Central,Organic Search,180
C104401,2024-05-24,53,Male,West,Organic Search,180
C104402,2024-09-04,55,Male,North,Organic Search,180
C104403,2023-02-23,47,Female,North,Social Media,420
C104404,2025-07-22,57,Male,West,Paid Ads,650
C104405,2023-05-09,44,Female,North,Paid Ads,650
C104406,2024-08-12,50,Male,South,Email Marketing,140
C104407,2025-04-22,50,Female,West,Email Marketing,140
C104408,2023-04-14,57,Male,Central,Social Media,420
C104409,2026-07-04,64,Male,West,Paid Ads,650
C104410,2024-04-30,33,Male,Central,Organic Search,180
C104411,2023-01-21,54,Male,East,Paid Ads,650
C104412,2025-04-27,19,Male,West,Paid Ads,650
C104413,2024-12-18,45,Male,South,Organic Search,180
C104414,2025-04-03,64,Female,West,Referral,90
C104415,2025-08-23,51,Male,West,Paid Ads,650
C104416,2024-09-03,31,Female,East,Organic Search,180
C104417,2025-11-29,49,Female,Central,Social Media,420
C104418,2024-04-21,36,Female,East,Paid Ads,650
C104419,2024-12-02,40,Female,East,Paid Ads,650
C104420,2023-07-23,29,Male,East,Organic Search,180
C104421,2025-03-08,50,Female,South,Organic Search,180
C104422,2023-12-03,28,Female,South,Social Media,420
C104423,2025-06-14,41,Female,Central,Paid Ads,650
C104424,2025-10-27,66,Male,South,Organic Search,180
C104425,2026-01-09,57,Female,West,Email Marketing,140
C104426,2026-04-09,39,Male,East,Email Marketing,140
C104427,2023-06-07,68,Female,Central,Paid Ads,650
C104428,2023-06-27,18,Male,West,Email Marketing,140
C104429,2026-04-06,67,Male,North,Paid Ads,650
C104430,2024-05-04,36,Female,South,Organic Search,180
C104431,2023-02-03,60,Female,West,Social Media,420
C104432,2024-01-05,67,Male,North,Paid Ads,650
C104433,2025-12-11,49,Female,East,Paid Ads,650
C104434,2024-04-01,49,Female,South,Direct,60
C104435,2023-04-09,56,Female,North,Paid Ads,650
C104436,2025-07-17,30,Female,Central,Organic Search,180
C104437,2023-09-08,27,Male,Central,Organic Search,180
C104438,2024-03-29,35,Male,West,Email Marketing,140
C104439,2023-01-06,42,Female,North,Organic Search,180
C104440,2025-02-13,56,Male,Central,Email Marketing,140
C104441,2024-07-26,31,Female,East,Organic Search,180
C104442,2026-01-20,47,Female,Central,Referral,90
C104443,2024-03-05,18,Female,North,Paid Ads,650
C104444,2023-09-21,19,Male,North,Organic Search,180
C104445,2023-08-02,68,Female,West,Organic Search,180
C104446,2023-09-15,62,Female,Central,Organic Search,180
C104447,2024-08-03,62,Male,North,Organic Search,180
C104448,2023-04-23,35,Male,South,Organic Search,180
C104449,2024-06-01,44,Male,East,Social Media,420
C104450,2026-01-04,53,Male,Central,Social Media,420
C104451,2025-09-14,31,Female,West,Paid Ads,650
C104452,2025-03-30,56,Female,Central,Social Media,420
C104453,2026-02-22,54,Male,West,Referral,90
C104454,2025-09-30,39,Female,Central,Direct,60
C104455,2025-04-19,40,Male,East,Paid Ads,650
C104456,2026-01-14,33,Male,North,Paid Ads,650
C104457,2023-06-09,59,Male,West,Direct,60
C104458,2025-11-18,69,Female,East,Direct,60
C104459,2024-01-15,69,Female,East,Direct,60
C104460,2025-07-31,58,Female,South,Social Media,420
C104461,2026-03-20,36,Female,West,Social Media,420
C104462,2024-09-29,58,Male,West,Direct,60
C104463,2023-04-25,30,Female,South,Paid Ads,650
C104464,2024-04-21,64,Male,Central,Organic Search,180
C104465,2024-06-07,31,Male,South,Direct,60
C104466,2026-04-19,38,Female,North,Email Marketing,140
C104467,2026-04-27,22,Male,North,Organic Search,180
C104468,2025-01-01,22,Male,East,Organic Search,180
C104469,2026-05-07,38,Male,North,Email Marketing,140
C104470,2024-07-15,46,Male,West,Paid Ads,650
C104471,2024-06-12,18,Female,West,Referral,90
C104472,2025-12-11,62,Male,East,Organic Search,180
C104473,2025-05-08,23,Female,Central,Organic Search,180
C104474,2024-11-02,69,Other,Central,Referral,90
C104475,2024-08-10,32,Female,South,Direct,60
C104476,2025-06-26,37,Male,North,Social Media,420
C104477,2025-08-26,26,Female,North,Organic Search,180
C104478,2024-09-22,60,Male,East,Organic Search,180
C104479,2023-02-10,56,Male,South,Organic Search,180
C104480,2023-05-11,22,Female,West,Direct,60
C104481,2023-07-05,23,Male,West,Paid Ads,650
C104482,2024-08-17,49,Female,East,Direct,60
C104483,2025-02-28,63,Male,North,Email Marketing,140
C104484,2025-10-30,23,Female,South,Paid Ads,650
C104485,2023-10-27,29,Female,South,Organic Search,180
C104486,2025-10-08,46,Other,West,Direct,60
C104487,2025-05-06,23,Male,West,Organic Search,180
C104488,2023-03-08,33,Male,East,Email Marketing,140
C104489,2024-03-27,18,Female,West,Paid Ads,650
C104490,2024-01-25,43,Female,East,Paid Ads,650
C104491,2026-02-14,55,Male,North,Paid Ads,650
C104492,2026-03-30,39,Male,North,Paid Ads,650
C104493,2025-11-19,31,Female,North,Referral,90
C104494,2024-11-10,40,Female,North,Social Media,420
C104495,2024-09-25,44,Female,South,Organic Search,180
C104496,2024-02-05,26,Female,West,Social Media,420
C104497,2025-09-20,23,Male,North,Paid Ads,650
C104498,2023-04-21,27,Male,North,Direct,60
C104499,2023-12-15,69,Female,North,Email Marketing,140
C104500,2023-06-23,55,Female,South,Social Media,420
C104501,2024-09-27,24,Male,North,Direct,60
C104502,2024-01-21,33,Female,North,Paid Ads,650
C104503,2023-09-11,39,Male,South,Organic Search,180
C104504,2024-04-29,27,Male,Central,Organic Search,180
C104505,2026-01-12,62,Female,South,Email Marketing,140
C104506,2024-12-18,66,Male,North,Paid Ads,650
C104507,2025-11-24,30,Male,East,Email Marketing,140
C104508,2026-03-21,18,Female,North,Paid Ads,650
C104509,2026-03-06,31,Male,East,Organic Search,180
C104510,2024-03-27,48,Male,South,Social Media,420
C104511,2026-02-02,60,Female,Central,Social Media,420
C104512,2026-03-15,35,Male,Central,Paid Ads,650
C104513,2026-05-19,32,Female,West,Email Marketing,140
C104514,2024-03-27,30,Male,North,Social Media,420
C104515,2023-10-21,18,Male,East,Paid Ads,650
C104516,2025-01-21,18,Female,South,Referral,90
C104517,2026-04-13,40,Male,West,Paid Ads,650
C104518,2026-03-04,50,Female,North,Email Marketing,140
C104519,2025-01-04,18,Female,West,Paid Ads,650
