interaction_id,customer_id,interaction_date,channel,type,satisfaction_score
S017101,C105040,2024-08-13,Chat,Refund Request,2
S017102,C105041,2024-04-25,Email,Complaint,4
S017103,C105041,2025-06-08,Chat,Feedback,3
S017104,C105041,2024-08-10,Email,Feedback,2
S017105,C105041,2025-09-06,Email,Complaint,3
S017106,C105042,2025-04-13,Email,Feedback,3
S017107,C105042,2025-04-19,Chat,Query,1
S017108,C105042,2025-05-11,Social Media,Refund Request,2
S017109,C105042,2025-06-03,Chat,Complaint,2
S017110,C105042,2025-12-23,Phone,Complaint,1
S017111,C105042,2026-02-14,Chat,Complaint,2
S017112,C105042,2026-03-26,Social Media,Refund Request,1
S017113,C105043,2024-04-07,Email,Complaint,4
S017114,C105043,2025-05-22,Email,Complaint,1
S017115,C105043,2026-03-28,Chat,Feedback,3
S017116,C105043,2026-05-03,Phone,Refund Request,4
S017117,C105043,2026-07-26,Chat,Query,4
S017118,C105044,2024-10-22,Chat,Complaint,2
S017119,C105044,2024-10-20,Social Media,Complaint,1
S017120,C105045,2026-07-28,Email,Complaint,1
S017121,C105046,2025-08-16,Social Media,Query,2
S017122,C105047,2023-05-25,Social Media,Complaint,3
S017123,C105047,2023-07-17,Email,Feedback,1
S017124,C105047,2024-03-31,Email,Refund Request,2
S017125,C105047,2025-02-15,Social Media,Complaint,1
S017126,C105047,2026-07-31,Phone,Feedback,2
S017127,C105049,2023-07-01,Chat,Refund Request,1
S017128,C105049,2023-07-16,Chat,Complaint,1
S017129,C105049,2023-10-31,Email,Complaint,2
S017130,C105049,2024-07-10,Social Media,Feedback,3
S017131,C105049,2024-11-10,Phone,Feedback,2
S017132,C105049,2025-04-30,Social Media,Complaint,4
S017133,C105049,2025-11-16,Social Media,Complaint,2
S017134,C105049,2026-05-13,Email,Feedback,2
S017135,C105050,2023-09-08,Chat,Query,2
S017136,C105050,2024-04-14,Social Media,Feedback,1
S017137,C105050,2024-04-29,Phone,Query,3
S017138,C105050,2025-02-05,Phone,Query,1
S017139,C105050,2025-02-10,Social Media,Feedback,2
S017140,C105050,2025-09-24,Email,Feedback,3
S017141,C105050,2025-10-04,Social Media,Complaint,3
S017142,C105050,2026-03-17,Phone,Refund Request,1
S017143,C105051,2023-08-10,Email,Query,2
S017144,C105051,2023-11-25,Email,Complaint,2
S017145,C105051,2024-01-21,Chat,Complaint,3
S017146,C105051,2024-07-04,Social Media,Complaint,2
S017147,C105051,2025-06-17,Chat,Complaint,1
S017148,C105051,2025-06-17,Email,Complaint,3
S017149,C105051,2025-08-02,Phone,Query,4
S017150,C105051,2025-11-23,Social Media,Query,2
S017151,C105051,2025-12-16,Chat,Feedback,1
S017152,C105051,2026-01-13,Chat,Feedback,1
S017153,C105051,2026-02-02,Phone,Feedback,2
S017154,C105051,2026-02-06,Chat,Feedback,1
S017155,C105051,2026-02-08,Chat,Complaint,3
S017156,C105051,2026-02-08,Email,Complaint,3
S017157,C105051,2026-05-13,Social Media,Feedback,1
S017158,C105052,2026-05-17,Phone,Feedback,2
S017159,C105054,2025-07-07,Social Media,Feedback,5
S017160,C105055,2025-11-27,Phone,Complaint,2
S017161,C105056,2026-05-06,Email,Feedback,2
S017162,C105056,2026-05-09,Phone,Complaint,3
S017163,C105057,2025-05-28,Chat,Query,4
S017164,C105057,2026-01-18,Phone,Complaint,3
S017165,C105057,2026-03-05,Social Media,Complaint,2
S017166,C105057,2026-06-19,Chat,Refund Request,1
S017167,C105057,2026-07-23,Phone,Query,3
S017168,C105059,2026-07-05,Chat,Complaint,2
S017169,C105059,2026-07-05,Email,Query,4
S017170,C105060,2025-08-12,Chat,Complaint,3
S017171,C105060,2025-12-05,Phone,Complaint,3
S017172,C105060,2026-02-03,Social Media,Query,2
S017173,C105060,2026-04-20,Phone,Feedback,3
S017174,C105060,2026-06-02,Phone,Feedback,3
S017175,C105060,2025-09-20,Chat,Feedback,2
S017176,C105060,2026-05-18,Phone,Complaint,1
S017177,C105060,2026-07-22,Chat,Complaint,3
S017178,C105061,2023-08-11,Phone,Feedback,3
S017179,C105061,2023-09-11,Chat,Complaint,3
S017180,C105061,2024-03-15,Social Media,Complaint,1
S017181,C105061,2024-03-29,Chat,Query,2
S017182,C105061,2024-04-22,Social Media,Complaint,3
S017183,C105061,2024-08-04,Email,Feedback,4
S017184,C105061,2024-08-21,Social Media,Feedback,2
S017185,C105061,2024-11-14,Chat,Complaint,3
S017186,C105061,2025-01-03,Chat,Query,3
S017187,C105061,2025-05-16,Social Media,Feedback,2
S017188,C105061,2025-09-20,Chat,Query,2
S017189,C105061,2025-11-03,Social Media,Refund Request,1
S017190,C105061,2026-02-23,Chat,Feedback,3
S017191,C105061,2026-04-03,Email,Query,2
S017192,C105062,2024-11-12,Phone,Complaint,3
S017193,C105062,2024-11-23,Chat,Complaint,2
S017194,C105062,2025-01-18,Phone,Query,2
S017195,C105064,2024-09-23,Chat,Complaint,4
S017196,C105064,2024-11-18,Social Media,Refund Request,2
S017197,C105064,2025-05-22,Social Media,Complaint,3
S017198,C105064,2026-04-04,Phone,Refund Request,2
S017199,C105064,2025-03-24,Email,Complaint,1
S017200,C105064,2024-07-04,Email,Query,2
S017201,C105065,2024-11-23,Social Media,Refund Request,1
S017202,C105065,2024-11-24,Phone,Complaint,2
S017203,C105065,2025-04-05,Phone,Feedback,2
S017204,C105065,2025-06-27,Chat,Query,1
S017205,C105065,2025-01-27,Email,Query,2
S017206,C105065,2025-02-17,Social Media,Query,2
S017207,C105066,2026-04-18,Phone,Complaint,2
S017208,C105066,2026-06-13,Chat,Feedback,2
S017209,C105067,2025-06-25,Chat,Query,2
S017210,C105067,2025-11-15,Email,Query,2
S017211,C105067,2025-12-19,Phone,Query,1
S017212,C105067,2025-12-31,Email,Feedback,1
S017213,C105067,2026-01-30,Email,Complaint,1
S017214,C105067,2026-04-01,Chat,Query,2
S017215,C105067,2026-04-27,Phone,Complaint,2
S017216,C105068,2025-02-27,Social Media,Complaint,3
S017217,C105068,2025-04-17,Phone,Feedback,2
S017218,C105068,2025-07-22,Phone,Complaint,2
S017219,C105068,2025-01-06,Phone,Complaint,3
S017220,C105069,2025-04-07,Chat,Feedback,1
S017221,C105069,2025-10-04,Chat,Refund Request,3
S017222,C105069,2026-02-07,Email,Feedback,1
S017223,C105069,2026-02-16,Email,Complaint,3
S017224,C105069,2026-06-10,Social Media,Refund Request,1
S017225,C105069,2026-08-01,Phone,Feedback,2
S017226,C105069,2026-08-07,Phone,Query,2
S017227,C105069,2024-08-16,Phone,Feedback,2
S017228,C105070,2023-12-10,Chat,Complaint,4
S017229,C105070,2025-08-20,Email,Feedback,3
S017230,C105070,2024-07-21,Phone,Complaint,2
S017231,C105071,2024-09-30,Chat,Complaint,2
S017232,C105072,2025-10-15,Email,Feedback,1
S017233,C105072,2025-12-23,Email,Refund Request,3
S017234,C105072,2026-01-31,Chat,Complaint,3
S017235,C105072,2026-06-28,Email,Complaint,3
S017236,C105075,2023-12-23,Social Media,Refund Request,1
S017237,C105075,2024-05-15,Chat,Query,5
S017238,C105075,2024-08-05,Chat,Complaint,2
S017239,C105075,2024-11-26,Chat,Complaint,2
S017240,C105075,2025-03-22,Email,Complaint,2
S017241,C105075,2025-12-14,Phone,Refund Request,3
S017242,C105075,2025-12-17,Chat,Refund Request,2
S017243,C105075,2026-01-22,Chat,Refund Request,3
S017244,C105075,2026-02-03,Chat,Feedback,2
S017245,C105075,2026-07-19,Email,Complaint,3
S017246,C105075,2026-01-09,Chat,Query,2
S017247,C105075,2023-10-23,Social Media,Complaint,1
S017248,C105075,2025-12-17,Social Media,Query,2
S017249,C105076,2025-07-14,Phone,Feedback,2
S017250,C105077,2026-07-28,Phone,Feedback,2
S017251,C105078,2025-01-10,Email,Complaint,2
S017252,C105078,2026-05-22,Chat,Query,2
S017253,C105078,2025-02-19,Phone,Query,3
S017254,C105078,2026-05-23,Chat,Query,3
S017255,C105079,2024-05-12,Social Media,Query,1
S017256,C105079,2024-06-08,Social Media,Complaint,3
S017257,C105079,2025-01-06,Phone,Refund Request,4
S017258,C105079,2025-01-14,Phone,Query,2
S017259,C105079,2025-04-14,Chat,Feedback,4
S017260,C105079,2025-04-22,Chat,Query,1
S017261,C105079,2025-11-09,Chat,Refund Request,3
S017262,C105079,2025-12-07,Social Media,Complaint,1
S017263,C105079,2026-01-29,Email,Query,3
S017264,C105079,2026-01-27,Social Media,Query,3
S017265,C105079,2026-07-05,Phone,Query,1
S017266,C105079,2024-10-29,Phone,Query,2
S017267,C105081,2025-08-17,Chat,Feedback,2
S017268,C105082,2025-02-02,Email,Refund Request,4
S017269,C105082,2025-07-09,Phone,Complaint,1
S017270,C105082,2025-07-10,Social Media,Feedback,4
S017271,C105082,2025-08-20,Chat,Query,1
S017272,C105082,2025-11-23,Social Media,Refund Request,2
S017273,C105082,2026-06-10,Social Media,Complaint,4
S017274,C105082,2026-07-31,Phone,Query,3
S017275,C105085,2023-05-14,Chat,Complaint,1
S017276,C105085,2024-09-02,Email,Complaint,3
S017277,C105085,2025-08-12,Social Media,Query,4
S017278,C105086,2024-09-14,Email,Complaint,1
S017279,C105086,2024-12-18,Phone,Feedback,2
S017280,C105086,2025-01-08,Email,Refund Request,1
S017281,C105086,2025-01-11,Email,Complaint,2
S017282,C105086,2025-02-24,Phone,Complaint,2
S017283,C105086,2025-02-26,Phone,Complaint,2
S017284,C105086,2025-04-16,Chat,Refund Request,3
S017285,C105086,2025-06-09,Phone,Complaint,1
S017286,C105086,2025-06-26,Social Media,Query,1
S017287,C105086,2025-07-05,Chat,Complaint,1
S017288,C105086,2025-08-04,Chat,Query,2
S017289,C105086,2025-08-11,Chat,Complaint,3
S017290,C105086,2025-09-08,Social Media,Query,2
S017291,C105086,2025-11-04,Phone,Complaint,2
S017292,C105086,2025-12-01,Social Media,Query,2
S017293,C105086,2026-03-12,Chat,Feedback,3
S017294,C105086,2026-04-11,Social Media,Refund Request,1
S017295,C105086,2026-05-13,Social Media,Complaint,1
S017296,C105086,2026-06-06,Chat,Refund Request,1
S017297,C105086,2026-07-21,Social Media,Complaint,2
S017298,C105086,2024-07-24,Chat,Feedback,2
S017299,C105087,2026-04-09,Chat,Query,3
S017300,C105087,2026-06-05,Email,Complaint,1
S017301,C105087,2026-06-29,Chat,Refund Request,3
S017302,C105087,2026-07-19,Email,Complaint,1
S017303,C105087,2026-08-08,Social Media,Complaint,1
S017304,C105087,2026-06-27,Social Media,Feedback,1
S017305,C105089,2025-06-07,Email,Feedback,3
S017306,C105089,2025-02-11,Social Media,Query,3
S017307,C105090,2025-05-25,Phone,Complaint,3
S017308,C105090,2026-03-30,Social Media,Complaint,5
S017309,C105091,2025-07-09,Social Media,Query,2
S017310,C105091,2025-12-08,Email,Complaint,1
S017311,C105091,2025-12-26,Phone,Complaint,4
S017312,C105091,2026-05-19,Email,Complaint,3
S017313,C105091,2026-01-30,Email,Query,3
S017314,C105091,2025-11-09,Chat,Query,2
S017315,C105091,2025-12-24,Phone,Feedback,2
S017316,C105092,2026-03-31,Phone,Complaint,2
S017317,C105092,2026-06-02,Email,Complaint,3
S017318,C105093,2023-12-26,Email,Complaint,3
S017319,C105093,2025-10-27,Email,Complaint,2
S017320,C105093,2024-08-03,Social Media,Complaint,2
S017321,C105094,2025-11-20,Chat,Query,1
S017322,C105094,2026-03-08,Phone,Feedback,2
S017323,C105094,2025-06-25,Phone,Query,1
S017324,C105095,2025-05-18,Email,Feedback,3
S017325,C105095,2025-08-26,Social Media,Feedback,4
S017326,C105095,2025-08-30,Chat,Query,2
S017327,C105095,2026-02-16,Chat,Refund Request,2
S017328,C105095,2026-03-27,Social Media,Complaint,4
S017329,C105096,2025-01-06,Chat,Query,2
S017330,C105096,2025-04-15,Chat,Query,1
S017331,C105096,2025-06-20,Social Media,Complaint,1
S017332,C105096,2025-07-04,Chat,Feedback,2
S017333,C105096,2025-11-27,Phone,Feedback,4
S017334,C105096,2026-01-22,Email,Complaint,2
S017335,C105096,2026-07-16,Chat,Feedback,3
S017336,C105096,2026-07-30,Chat,Complaint,3
S017337,C105096,2024-01-08,Social Media,Feedback,1
S017338,C105097,2025-06-03,Phone,Query,3
S017339,C105097,2026-08-01,Email,Query,3
S017340,C105097,2026-03-10,Chat,Query,1
S017341,C105098,2023-09-04,Phone,Refund Request,2
S017342,C105098,2023-10-08,Social Media,Query,2
S017343,C105098,2024-01-10,Email,Complaint,2
S017344,C105098,2024-02-04,Phone,Complaint,2
S017345,C105098,2025-04-02,Chat,Refund Request,3
S017346,C105098,2025-05-03,Social Media,Query,2
S017347,C105098,2025-06-05,Phone,Feedback,4
S017348,C105098,2025-06-10,Chat,Feedback,2
S017349,C105098,2025-10-03,Chat,Query,1
S017350,C105098,2023-07-28,Email,Query,3
S017351,C105099,2024-11-06,Chat,Feedback,3
S017352,C105099,2024-11-29,Phone,Feedback,1
S017353,C105099,2025-12-05,Social Media,Query,1
S017354,C105101,2024-01-05,Email,Query,1
S017355,C105101,2024-04-27,Chat,Complaint,1
S017356,C105101,2024-03-19,Social Media,Feedback,1
S017357,C105101,2023-07-30,Email,Feedback,2
S017358,C105102,2026-05-05,Social Media,Query,1
S017359,C105103,2024-03-08,Chat,Complaint,4
S017360,C105103,2025-11-28,Phone,Feedback,3
S017361,C105103,2025-12-09,Chat,Complaint,1
S017362,C105103,2025-08-17,Social Media,Feedback,2
S017363,C105104,2024-05-24,Email,Query,2
S017364,C105104,2024-12-15,Phone,Refund Request,3
S017365,C105104,2025-07-29,Email,Complaint,3
S017366,C105104,2025-09-23,Phone,Complaint,3
S017367,C105104,2025-11-06,Social Media,Complaint,4
S017368,C105104,2025-12-26,Chat,Feedback,3
S017369,C105104,2026-01-28,Email,Complaint,3
S017370,C105104,2026-03-27,Social Media,Refund Request,4
S017371,C105104,2026-04-15,Email,Complaint,3
S017372,C105104,2026-04-23,Chat,Refund Request,3
S017373,C105104,2026-05-13,Phone,Complaint,3
S017374,C105104,2026-07-24,Social Media,Refund Request,2
S017375,C105106,2026-03-09,Email,Query,2
S017376,C105108,2024-06-08,Social Media,Complaint,1
S017377,C105108,2025-05-18,Phone,Query,1
S017378,C105109,2025-09-07,Phone,Complaint,1
S017379,C105109,2025-08-03,Chat,Complaint,3
S017380,C105109,2026-08-05,Phone,Complaint,3
S017381,C105109,2025-12-31,Chat,Complaint,4
S017382,C105109,2026-02-22,Email,Query,2
S017383,C105110,2026-04-04,Email,Query,3
S017384,C105110,2026-04-13,Chat,Feedback,2
S017385,C105110,2026-05-05,Chat,Complaint,3
S017386,C105110,2026-07-04,Email,Refund Request,3
S017387,C105110,2026-07-30,Chat,Complaint,1
S017388,C105110,2026-04-10,Chat,Query,1
S017389,C105110,2026-07-21,Email,Complaint,1
S017390,C105110,2026-03-29,Chat,Query,3
S017391,C105111,2026-07-15,Social Media,Feedback,1
S017392,C105111,2026-07-27,Social Media,Query,2
S017393,C105112,2025-09-29,Chat,Query,1
S017394,C105112,2026-02-14,Social Media,Complaint,2
S017395,C105112,2026-03-26,Phone,Refund Request,3
S017396,C105112,2026-08-08,Email,Complaint,4
S017397,C105112,2025-12-01,Email,Query,1
S017398,C105113,2023-02-19,Social Media,Query,3
S017399,C105113,2024-09-06,Social Media,Query,3
S017400,C105113,2025-04-07,Chat,Query,3
S017401,C105113,2025-04-15,Chat,Complaint,2
S017402,C105113,2025-05-11,Chat,Feedback,2
S017403,C105113,2025-05-15,Social Media,Complaint,3
S017404,C105113,2026-06-28,Chat,Feedback,2
S017405,C105113,2023-12-17,Chat,Query,3
S017406,C105113,2025-02-25,Chat,Feedback,3
S017407,C105114,2026-03-19,Social Media,Feedback,3
S017408,C105114,2026-04-02,Social Media,Feedback,2
S017409,C105114,2026-07-27,Email,Feedback,3
S017410,C105115,2024-05-23,Chat,Feedback,2
S017411,C105116,2026-02-20,Social Media,Feedback,2
S017412,C105117,2026-07-02,Social Media,Complaint,2
S017413,C105117,2025-06-22,Phone,Feedback,4
S017414,C105117,2026-04-05,Social Media,Feedback,2
S017415,C105118,2025-06-30,Social Media,Refund Request,3
S017416,C105118,2025-09-22,Social Media,Complaint,2
S017417,C105118,2025-06-17,Chat,Query,1
S017418,C105119,2025-03-22,Social Media,Query,2
S017419,C105120,2023-08-25,Phone,Query,2
S017420,C105120,2023-09-01,Email,Complaint,1
S017421,C105121,2025-08-17,Social Media,Feedback,1
S017422,C105121,2025-12-13,Social Media,Complaint,3
S017423,C105122,2024-03-30,Email,Feedback,3
S017424,C105122,2024-08-12,Phone,Complaint,1
S017425,C105122,2025-12-28,Phone,Feedback,1
S017426,C105122,2025-08-01,Phone,Complaint,2
S017427,C105123,2025-07-30,Email,Complaint,1
S017428,C105123,2025-08-19,Social Media,Query,2
S017429,C105123,2026-01-21,Chat,Feedback,1
S017430,C105123,2026-02-05,Phone,Feedback,3
S017431,C105123,2026-07-30,Chat,Feedback,2
S017432,C105123,2025-09-30,Phone,Complaint,2
S017433,C105124,2024-06-24,Email,Complaint,2
S017434,C105124,2026-02-20,Chat,Feedback,3
S017435,C105124,2025-02-18,Email,Feedback,2
S017436,C105125,2025-06-13,Chat,Query,2
S017437,C105126,2025-11-16,Email,Query,2
S017438,C105126,2026-02-26,Chat,Refund Request,1
S017439,C105126,2024-09-13,Chat,Feedback,4
S017440,C105126,2024-10-24,Phone,Feedback,1
S017441,C105126,2025-03-07,Chat,Feedback,2
S017442,C105128,2024-05-07,Social Media,Query,1
S017443,C105128,2026-04-13,Email,Complaint,1
S017444,C105128,2025-07-23,Chat,Complaint,2
S017445,C105128,2024-08-22,Email,Query,3
S017446,C105129,2026-02-19,Chat,Complaint,3
S017447,C105129,2026-03-11,Social Media,Complaint,2
S017448,C105129,2026-05-25,Chat,Complaint,2
S017449,C105130,2025-01-30,Email,Complaint,1
S017450,C105130,2025-04-11,Chat,Query,2
S017451,C105131,2025-08-31,Phone,Complaint,3
S017452,C105131,2026-02-10,Chat,Complaint,1
S017453,C105131,2026-04-06,Email,Complaint,2
S017454,C105132,2025-01-16,Phone,Feedback,3
S017455,C105132,2025-03-06,Chat,Refund Request,4
S017456,C105132,2025-03-21,Chat,Query,2
S017457,C105132,2025-05-09,Social Media,Complaint,1
S017458,C105132,2025-05-26,Chat,Feedback,4
S017459,C105132,2026-05-04,Email,Complaint,3
S017460,C105134,2026-05-22,Social Media,Feedback,2
S017461,C105135,2026-01-05,Phone,Query,2
S017462,C105136,2025-08-21,Chat,Complaint,4
S017463,C105136,2026-01-16,Email,Complaint,3
S017464,C105136,2026-06-24,Chat,Complaint,3
S017465,C105139,2025-06-09,Phone,Feedback,3
S017466,C105139,2025-08-12,Social Media,Query,3
S017467,C105139,2025-09-10,Phone,Query,1
S017468,C105139,2025-11-07,Email,Complaint,2
S017469,C105139,2026-02-26,Social Media,Refund Request,3
S017470,C105139,2026-05-02,Phone,Complaint,4
S017471,C105141,2025-06-01,Chat,Complaint,2
S017472,C105143,2024-04-06,Chat,Refund Request,4
S017473,C105143,2024-04-09,Chat,Refund Request,2
S017474,C105143,2024-06-10,Phone,Complaint,2
S017475,C105143,2024-11-29,Social Media,Feedback,2
S017476,C105143,2024-12-08,Social Media,Query,4
S017477,C105143,2025-02-07,Phone,Feedback,2
S017478,C105143,2025-05-20,Chat,Refund Request,1
S017479,C105143,2025-07-26,Email,Query,3
S017480,C105143,2025-10-24,Social Media,Refund Request,2
S017481,C105143,2025-12-22,Phone,Feedback,2
S017482,C105143,2026-02-10,Chat,Refund Request,1
S017483,C105143,2026-05-31,Social Media,Query,2
S017484,C105143,2026-07-16,Phone,Query,4
S017485,C105143,2026-06-12,Phone,Complaint,1
S017486,C105143,2026-06-25,Chat,Feedback,2
S017487,C105143,2026-04-22,Social Media,Complaint,3
S017488,C105143,2025-04-17,Chat,Feedback,3
S017489,C105144,2026-01-26,Chat,Feedback,2
S017490,C105144,2026-07-01,Chat,Query,3
S017491,C105144,2026-05-15,Social Media,Query,4
S017492,C105145,2025-01-07,Social Media,Query,3
S017493,C105145,2025-01-23,Phone,Complaint,1
S017494,C105145,2025-06-27,Phone,Refund Request,3
S017495,C105147,2024-02-17,Social Media,Complaint,4
S017496,C105147,2024-03-12,Phone,Query,2
S017497,C105147,2025-08-09,Phone,Complaint,3
S017498,C105147,2025-12-18,Chat,Feedback,2
S017499,C105147,2025-12-21,Social Media,Feedback,3
S017500,C105147,2026-06-08,Phone,Query,3
S017501,C105148,2026-05-25,Phone,Complaint,1
S017502,C105150,2023-12-07,Phone,Refund Request,3
S017503,C105150,2025-01-31,Chat,Query,2
S017504,C105151,2026-07-02,Phone,Query,1
S017505,C105153,2024-12-09,Social Media,Refund Request,2
S017506,C105153,2025-09-06,Chat,Query,2
S017507,C105153,2024-10-01,Social Media,Complaint,2
S017508,C105153,2026-07-21,Email,Query,3
S017509,C105154,2023-07-31,Phone,Refund Request,1
S017510,C105154,2023-09-15,Phone,Query,1
S017511,C105154,2024-04-01,Phone,Feedback,2
S017512,C105154,2024-11-15,Email,Complaint,4
S017513,C105155,2026-03-04,Email,Refund Request,2
S017514,C105155,2026-03-05,Email,Feedback,2
S017515,C105157,2024-06-24,Phone,Complaint,3
S017516,C105158,2025-08-18,Phone,Feedback,1
S017517,C105158,2026-06-22,Phone,Complaint,2
S017518,C105159,2024-01-03,Social Media,Complaint,2
S017519,C105159,2024-01-02,Social Media,Feedback,1
S017520,C105159,2024-01-15,Social Media,Refund Request,2
S017521,C105159,2024-06-16,Social Media,Complaint,3
S017522,C105159,2025-08-17,Social Media,Query,1
S017523,C105159,2024-09-06,Chat,Query,2
S017524,C105160,2026-04-15,Social Media,Complaint,4
S017525,C105160,2026-07-01,Chat,Refund Request,2
S017526,C105160,2026-08-08,Phone,Query,2
S017527,C105160,2026-08-07,Phone,Query,3
S017528,C105160,2025-11-10,Phone,Query,2
S017529,C105160,2025-08-17,Chat,Complaint,1
S017530,C105161,2024-10-03,Email,Feedback,3
S017531,C105161,2024-12-27,Email,Query,2
S017532,C105161,2026-03-29,Phone,Feedback,3
S017533,C105161,2025-04-09,Email,Feedback,1
S017534,C105162,2023-07-13,Chat,Complaint,1
S017535,C105162,2026-02-08,Social Media,Feedback,2
S017536,C105162,2024-03-07,Social Media,Query,1
S017537,C105163,2025-06-19,Phone,Complaint,3
