customer_id,signup_date,age,gender,region,acquisition_channel,acquisition_cost,tenure_days,frequency,monetary,avg_order_value,last_order_date,first_order_date,std_order_value,recency_days,orders_last_90d,orders_prior_90d,order_trend,avg_discount_pct,total_qty,n_categories,n_returns,total_refund,return_rate,n_support_tickets,avg_satisfaction,n_complaints,complaints_last_90d,complaints_prior_90d,complaint_trend,engagement_score,snapshot_date,churned
C104964,2025-01-25,22,Female,South,Organic Search,180,471,16,389526.36,24345.3975,2026-04-19,2025-02-19,29327.593817359895,22.0,2.0,3.0,-0.25,0.29934883720930233,74.0,11.0,0.0,0.0,0.0,3.0,2.6666666666666665,0.0,0.0,0.0,0.0,48.69851380042463,2026-05-11,0
C104965,2023-03-24,39,Male,West,Paid Ads,650,1144,9,104545.08,11616.12,2025-11-04,2023-03-30,13138.171491415767,188.0,0.0,0.0,0.0,0.26433333333333336,30.0,8.0,1.0,2690.12,0.1111111111111111,3.0,2.3333333333333335,1.0,0.0,0.0,0.0,38.85241841491841,2026-05-11,1
C104966,2023-04-07,48,Male,North,Social Media,420,1130,35,606375.58,17325.01657142857,2026-04-01,2023-04-19,24977.54871943731,40.0,1.0,3.0,-0.5,0.23299999999999998,125.0,12.0,4.0,13397.21,0.11428571428571428,4.0,2.25,3.0,0.0,1.0,-1.0,54.490228613569315,2026-05-11,0
C104967,2025-09-14,28,Male,Central,Paid Ads,650,239,2,5187.97,2593.985,2026-04-16,2026-03-08,2174.812971556405,25.0,2.0,0.0,2.0,0.40399999999999997,3.0,2.0,1.0,494.58,0.5,0.0,3.0,0.0,0.0,0.0,0.0,42.213912133891206,2026-05-11,1
C104968,2025-07-13,38,Male,Central,Referral,90,302,1,973.01,973.01,2026-03-20,2026-03-20,0.0,52.0,1.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,39.411009933774835,2026-05-11,1
C104969,2024-04-29,67,Female,Central,Social Media,420,742,8,170587.06,21323.3825,2026-05-10,2024-06-09,28718.286192293053,1.0,2.0,1.0,0.5,0.27999999999999997,32.0,8.0,1.0,15531.33,0.125,3.0,2.6666666666666665,2.0,0.0,0.0,0.0,44.56394129979036,2026-05-11,1
C104970,2025-03-12,36,Male,Central,Email Marketing,140,425,15,185167.15,12344.476666666666,2026-04-12,2025-03-13,23554.001736713653,29.0,3.0,1.0,1.0,0.26899999999999996,47.0,11.0,2.0,5714.73,0.13333333333333333,2.0,4.0,1.0,1.0,0.0,1.0,53.54926470588236,2026-05-11,0
C104971,2024-05-03,69,Male,East,Organic Search,180,738,107,1848157.92,17272.503925233643,2026-05-09,2024-05-14,21906.370276198188,2.0,20.0,14.0,0.4,0.18080669144981412,378.0,12.0,14.0,113445.09,0.1308411214953271,16.0,2.3125,5.0,1.0,0.0,1.0,76.00468608852755,2026-05-11,0
C104972,2023-12-23,61,Female,East,Paid Ads,650,870,89,1628194.12,18294.31595505618,2026-04-22,2024-02-13,24576.647831113794,19.0,10.0,10.0,0.0,0.24076851851851852,337.0,12.0,8.0,58408.15,0.0898876404494382,17.0,2.2941176470588234,11.0,1.0,1.0,0.0,74.48399819697994,2026-05-11,0
C104973,2024-07-08,37,Female,West,Organic Search,180,672,27,437894.02,16218.297037037039,2026-04-23,2024-07-23,22068.787273202746,18.0,5.0,3.0,0.5,0.2550869565217391,108.0,12.0,2.0,5150.66,0.07407407407407407,8.0,2.75,2.0,0.0,0.0,0.0,53.91071428571428,2026-05-11,0
C104974,2024-02-06,47,Male,South,Organic Search,180,825,5,223218.90000000002,44643.780000000006,2026-02-23,2024-08-27,66619.44480033065,77.0,1.0,1.0,0.0,0.2332,19.0,6.0,1.0,121092.12,0.2,2.0,3.0,2.0,0.0,0.0,0.0,40.5875,2026-05-11,0
C104975,2025-11-14,54,Male,West,Paid Ads,650,178,9,338954.67,37661.63,2026-04-30,2025-11-20,37366.59636404385,11.0,5.0,4.0,0.2,0.1421290322580645,44.0,11.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,46.774578651685395,2026-05-11,0
C104976,2024-06-13,42,Male,North,Email Marketing,140,697,22,183966.88,8362.130909090909,2026-05-09,2024-10-13,9081.978709332596,2.0,5.0,3.0,0.5,0.26905555555555555,79.0,11.0,4.0,14039.3,0.18181818181818182,4.0,1.5,1.0,0.0,0.0,0.0,46.589786975235484,2026-05-11,0
C104977,2024-02-17,39,Male,Central,Paid Ads,650,814,10,170312.86,17031.286,2026-01-03,2024-06-12,22839.14652753576,128.0,0.0,2.0,-0.6666666666666666,0.23557142857142857,33.0,8.0,1.0,2689.66,0.1,1.0,2.0,0.0,0.0,0.0,0.0,38.8713144963145,2026-05-11,0
C104978,2024-11-20,35,Male,East,Organic Search,180,537,75,1513080.0,20174.4,2026-04-21,2024-11-24,23429.67867967775,20.0,11.0,10.0,0.09090909090909091,0.2231904761904762,293.0,12.0,6.0,121540.16,0.08,6.0,2.5,3.0,1.0,0.0,1.0,73.61422498284819,2026-05-11,0
C104979,2025-09-01,25,Male,West,Social Media,420,252,2,30367.32,15183.66,2026-01-18,2025-09-11,9492.427704818194,113.0,0.0,1.0,-0.5,0.3147,15.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,30.180555555555554,2026-05-11,1
C104980,2023-12-18,19,Female,East,Referral,90,875,21,432754.42,20607.353333333333,2026-05-01,2024-01-22,36626.28984601598,10.0,1.0,3.0,-0.5,0.24666666666666667,63.0,12.0,2.0,5233.19,0.09523809523809523,3.0,1.3333333333333333,1.0,0.0,0.0,0.0,44.99962121212121,2026-05-11,1
C104981,2026-04-23,35,Female,East,Paid Ads,650,18,1,47505.1,47505.1,2026-04-29,2026-04-29,0.0,12.0,1.0,0.0,1.0,0.332,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,22.104166666666668,2026-05-11,0
C104982,2024-08-19,59,Female,Central,Paid Ads,650,630,8,159069.19,19883.64875,2026-05-09,2024-08-25,26140.45511934406,2.0,1.0,0.0,1.0,0.2847222222222222,34.0,8.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,43.388888888888886,2026-05-11,0
C104983,2025-04-29,30,Female,South,Paid Ads,650,377,9,175710.76,19523.41777777778,2026-02-27,2025-04-30,23497.202091501116,73.0,1.0,2.0,-0.3333333333333333,0.221,35.0,10.0,2.0,26175.59,0.2222222222222222,1.0,2.0,1.0,0.0,0.0,0.0,36.16031167108753,2026-05-11,1
C104985,2024-07-09,35,Female,North,Paid Ads,650,671,8,160409.12,20051.14,2025-09-16,2024-09-13,33794.259890226494,237.0,0.0,0.0,0.0,0.2780909090909091,37.0,9.0,1.0,49297.22,0.125,3.0,2.0,1.0,0.0,0.0,0.0,30.026742838218247,2026-05-11,1
C104986,2023-09-14,49,Female,East,Organic Search,180,970,23,339762.23,14772.270869565216,2026-04-23,2023-09-27,16875.61498673265,18.0,2.0,1.0,0.5,0.2390754716981132,82.0,11.0,2.0,47472.14,0.08695652173913043,1.0,2.0,0.0,0.0,0.0,0.0,49.413015463917525,2026-05-11,0
C104987,2025-08-19,29,Female,East,Social Media,420,265,8,68434.44,8554.305,2026-04-11,2025-08-28,10027.893485664305,30.0,4.0,1.0,1.5,0.3093529411764706,23.0,9.0,3.0,7622.3,0.375,1.0,3.0,0.0,0.0,0.0,0.0,44.5377358490566,2026-05-11,0
C104988,2023-01-09,29,Female,East,Email Marketing,140,1218,107,2059275.09,19245.561588785047,2026-05-10,2023-01-24,26865.294380717605,1.0,9.0,10.0,-0.09090909090909091,0.1797607843137255,386.0,12.0,7.0,22146.84,0.06542056074766354,11.0,2.4545454545454546,3.0,0.0,0.0,0.0,76.96621386276558,2026-05-11,0
C104989,2024-08-11,23,Female,North,Organic Search,180,638,3,10800.74,3600.2466666666664,2024-09-28,2024-09-01,1034.9949542067018,590.0,0.0,0.0,0.0,0.2425,5.0,3.0,1.0,2334.87,0.3333333333333333,0.0,3.0,0.0,0.0,0.0,0.0,13.94572884012539,2026-05-11,1
C104991,2024-06-16,29,Male,Central,Email Marketing,140,694,32,629904.53,19684.5165625,2026-02-12,2024-06-27,20175.447550536977,88.0,1.0,2.0,-0.3333333333333333,0.21002380952380953,133.0,12.0,0.0,0.0,0.0,6.0,1.8333333333333333,3.0,0.0,1.0,-1.0,47.81953541175443,2026-05-11,0
C104992,2025-05-29,61,Male,West,Social Media,420,347,16,366049.65,22878.103125,2026-05-08,2025-07-24,51589.28136008134,3.0,10.0,3.0,1.75,0.2190681818181818,70.0,12.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,41.10917104593999,2026-05-11,0
C104993,2024-11-06,65,Male,North,Referral,90,551,14,92593.12,6613.794285714285,2026-03-30,2025-02-03,7437.187899301636,42.0,3.0,2.0,0.3333333333333333,0.18544,35.0,9.0,1.0,365.89,0.07142857142857142,1.0,1.0,0.0,0.0,0.0,0.0,38.457123411978216,2026-05-11,0
C104994,2023-10-04,37,Male,North,Email Marketing,140,950,20,291538.77999999997,14576.938999999998,2026-04-11,2024-03-17,17007.065901827824,30.0,3.0,3.0,0.0,0.3327857142857143,89.0,12.0,2.0,18235.510000000002,0.1,9.0,1.6666666666666667,4.0,0.0,1.0,-1.0,44.073308270676684,2026-05-11,0
C104995,2024-02-13,22,Male,North,Social Media,420,818,18,179252.93,9958.496111111112,2026-03-21,2024-02-25,14730.012190154352,51.0,1.0,0.0,1.0,0.25989473684210523,56.0,10.0,2.0,13929.69,0.1111111111111111,3.0,1.6666666666666667,1.0,0.0,0.0,0.0,43.49986595461759,2026-05-11,1
C104996,2024-11-04,22,Male,West,Referral,90,553,13,187544.02999999997,14426.463846153843,2026-03-21,2024-11-15,18769.21736536251,51.0,2.0,1.0,0.5,0.24613793103448275,41.0,11.0,1.0,5599.16,0.07692307692307693,5.0,1.8,4.0,1.0,0.0,1.0,38.60250904159132,2026-05-11,1
C104997,2023-05-15,34,Male,West,Paid Ads,650,1092,6,291403.97000000003,48567.32833333334,2024-05-21,2023-05-16,54174.49603404776,720.0,0.0,0.0,0.0,0.22035,34.0,8.0,1.0,96868.2,0.16666666666666666,1.0,3.0,0.0,0.0,0.0,0.0,24.548076923076923,2026-05-11,1
C104998,2024-06-17,42,Other,East,Direct,60,693,6,117426.81,19571.135,2026-03-23,2024-06-27,24275.832375306723,49.0,1.0,0.0,1.0,0.23475000000000001,16.0,6.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,43.721681096681095,2026-05-11,1
C104999,2024-06-17,45,Male,East,Referral,90,693,15,215158.59,14343.905999999999,2026-01-07,2024-06-20,17884.2591931847,124.0,0.0,2.0,-0.6666666666666666,0.298,44.0,12.0,1.0,1587.19,0.06666666666666667,2.0,2.5,0.0,0.0,0.0,0.0,42.79987373737374,2026-05-11,0
C105000,2025-12-09,33,Male,Central,Organic Search,180,153,7,43738.82,6248.402857142857,2026-04-28,2025-12-19,11606.869947303787,13.0,2.0,5.0,-0.5,0.22146153846153846,15.0,7.0,2.0,2389.96,0.2857142857142857,1.0,2.0,0.0,0.0,0.0,0.0,40.08864379084967,2026-05-11,1
C105001,2023-06-09,36,Male,South,Social Media,420,1067,33,644471.78,19529.44787878788,2026-05-04,2023-07-15,24756.057143825903,7.0,4.0,1.0,1.5,0.21516483516483517,134.0,12.0,2.0,29582.71,0.06060606060606061,5.0,1.4,4.0,0.0,0.0,0.0,50.03141366668504,2026-05-11,0
C105002,2025-12-19,32,Male,South,Organic Search,180,143,4,22680.02,5670.005,2026-03-11,2025-12-22,4187.964053853217,61.0,2.0,2.0,0.0,0.17566666666666667,11.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,26.81993006993007,2026-05-11,0
C105003,2024-06-11,44,Female,South,Social Media,420,699,14,290313.75,20736.696428571428,2025-10-31,2024-06-27,30256.040189064242,192.0,0.0,0.0,0.0,0.33108571428571426,53.0,12.0,1.0,37878.49,0.07142857142857142,3.0,2.0,0.0,0.0,0.0,0.0,36.5112660944206,2026-05-11,0
C105004,2025-04-17,54,Female,Central,Organic Search,180,389,6,134284.12,22380.686666666665,2025-12-05,2025-05-17,26909.18142299959,157.0,0.0,1.0,-0.5,0.25092857142857145,27.0,9.0,0.0,0.0,0.0,2.0,2.5,1.0,0.0,0.0,0.0,29.570464561145798,2026-05-11,1
C105005,2024-12-17,20,Male,East,Social Media,420,510,14,439812.44,31415.174285714285,2025-11-23,2025-01-06,35912.79714769197,169.0,0.0,2.0,-0.6666666666666666,0.22692105263157894,54.0,11.0,1.0,6011.96,0.07142857142857142,0.0,3.0,0.0,0.0,0.0,0.0,39.52696078431372,2026-05-11,0
C105006,2024-01-21,42,Female,East,Paid Ads,650,841,5,82734.2,16546.84,2026-02-13,2024-02-26,15527.717257526941,87.0,1.0,0.0,1.0,0.33599999999999997,15.0,8.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,38.56681034482758,2026-05-11,1
C105007,2026-04-11,51,Male,West,Social Media,420,30,0,0.0,0.0,,,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,2026-05-11,1
C105008,2023-10-16,52,Female,North,Social Media,420,938,40,950582.05,23764.55125,2026-04-19,2023-10-21,32527.5556252639,22.0,3.0,5.0,-0.3333333333333333,0.231625,142.0,12.0,2.0,4873.6,0.05,4.0,2.5,3.0,1.0,0.0,1.0,58.44739716053877,2026-05-11,0
C105009,2023-02-16,47,Female,South,Organic Search,180,1180,4,79352.37000000001,19838.092500000002,2025-06-25,2023-07-24,28541.405855838493,320.0,0.0,0.0,0.0,0.25363636363636366,16.0,8.0,0.0,0.0,0.0,2.0,1.5,1.0,0.0,0.0,0.0,27.75847457627119,2026-05-11,1
C105010,2025-08-22,45,Female,East,Paid Ads,650,262,7,96610.97,13801.567142857142,2026-01-22,2025-09-02,10938.16693238362,109.0,0.0,1.0,-0.5,0.1679090909090909,16.0,7.0,1.0,8450.62,0.14285714285714285,1.0,1.0,1.0,1.0,0.0,1.0,22.25143129770992,2026-05-11,0
C105011,2025-03-10,53,Male,Central,Paid Ads,650,427,0,0.0,0.0,,,0.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,2026-05-11,1
C105012,2026-02-19,37,Female,North,Social Media,420,81,4,41824.310000000005,10456.077500000001,2026-04-07,2026-03-04,16144.759682667678,34.0,4.0,0.0,4.0,0.2614444444444444,17.0,5.0,2.0,29226.86,0.5,0.0,3.0,0.0,0.0,0.0,0.0,32.058641975308646,2026-05-11,0
C105013,2024-08-11,47,Female,South,Direct,60,638,10,153128.88,15312.888,2026-02-02,2025-02-23,23147.465524958694,98.0,0.0,3.0,-0.75,0.25245,34.0,8.0,1.0,5779.16,0.1,2.0,2.0,1.0,0.0,1.0,-1.0,38.08973354231975,2026-05-11,0
C105014,2023-01-22,34,Female,Central,Paid Ads,650,1205,7,170880.09,24411.441428571427,2025-10-17,2023-02-20,32960.51035021527,206.0,0.0,0.0,0.0,0.16652941176470587,24.0,9.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,42.079097510373444,2026-05-11,1
C105015,2023-01-27,40,Male,West,Social Media,420,1200,31,443422.86,14303.96322580645,2026-05-06,2023-04-12,18259.821208910085,5.0,5.0,3.0,0.5,0.19956338028169016,105.0,12.0,1.0,8016.97,0.03225806451612903,3.0,3.0,2.0,0.0,0.0,0.0,57.791666666666664,2026-05-11,0
C105016,2024-07-11,24,Male,East,Direct,60,669,70,831812.14,11883.030571428571,2026-05-10,2024-08-04,15456.313845715813,1.0,11.0,9.0,0.2,0.3269324324324325,215.0,12.0,8.0,46597.89,0.11428571428571428,16.0,2.625,5.0,0.0,1.0,-1.0,72.99345775700542,2026-05-11,0
C105017,2023-11-17,36,Male,South,Referral,90,906,31,700103.41,22583.980967741936,2026-05-10,2024-04-10,23470.68005814408,1.0,3.0,3.0,0.0,0.18309756097560975,121.0,12.0,3.0,73944.59,0.0967741935483871,3.0,2.0,1.0,0.0,1.0,-1.0,53.21136865342163,2026-05-11,0
C105018,2026-03-31,25,Male,North,Paid Ads,650,41,0,0.0,0.0,,,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,2026-05-11,0
C105019,2023-06-02,29,Female,South,Paid Ads,650,1074,59,988968.27,16762.17406779661,2026-04-29,2023-06-07,27228.354941162997,12.0,4.0,4.0,0.0,0.3274926470588235,205.0,12.0,6.0,58273.240000000005,0.1016949152542373,9.0,2.6666666666666665,3.0,0.0,0.0,0.0,68.25477188081936,2026-05-11,0
C105020,2026-02-06,39,Male,South,Email Marketing,140,94,5,121909.98,24381.996,2026-05-02,2026-02-12,36761.20591450422,9.0,5.0,0.0,5.0,0.2565882352941177,27.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,33.836436170212764,2026-05-11,0
C105021,2023-10-06,44,Male,West,Paid Ads,650,948,3,59837.86,19945.953333333335,2024-11-17,2023-10-08,32685.942289562856,540.0,0.0,0.0,0.0,0.2604,6.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.375791139240505,2026-05-11,1
C105022,2023-06-03,66,Female,West,Organic Search,180,1073,129,2234844.54,17324.37627906977,2026-04-18,2023-06-18,24161.159395246777,23.0,7.0,14.0,-0.4666666666666667,0.17809302325581397,442.0,12.0,7.0,136995.53,0.05426356589147287,17.0,2.4705882352941178,6.0,0.0,1.0,-1.0,76.14116972331982,2026-05-11,0
C105023,2023-12-20,19,Female,West,Social Media,420,873,6,119510.44,19918.406666666666,2025-06-24,2024-04-19,25830.500062400395,321.0,0.0,0.0,0.0,0.2569375,25.0,8.0,0.0,0.0,0.0,2.0,2.5,1.0,0.0,0.0,0.0,30.827012763868428,2026-05-11,1
C105024,2023-07-05,64,Other,North,Organic Search,180,1041,94,1481123.06,15756.628297872341,2026-04-28,2023-07-13,22866.147041659253,13.0,10.0,12.0,-0.15384615384615385,0.2531013824884793,315.0,12.0,10.0,76653.66,0.10638297872340426,14.0,2.357142857142857,7.0,0.0,2.0,-2.0,75.61179244942326,2026-05-11,0
C105025,2024-05-31,35,Female,South,Social Media,420,710,42,688312.87,16388.401666666665,2026-05-03,2024-07-14,21722.240137159068,8.0,7.0,7.0,0.0,0.20785454545454546,155.0,12.0,1.0,2015.56,0.023809523809523808,2.0,2.5,1.0,1.0,0.0,1.0,60.24807566328201,2026-05-11,0
C105026,2024-02-29,55,Female,West,Direct,60,802,2,133198.15,66599.075,2026-03-26,2024-03-25,35587.5882816081,46.0,1.0,0.0,1.0,0.12666666666666668,4.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,43.86751870324189,2026-05-11,1
C105027,2024-11-11,53,Female,North,Direct,60,546,10,104395.65,10439.564999999999,2026-05-08,2024-12-02,12169.431694615681,3.0,1.0,2.0,-0.3333333333333333,0.1645,28.0,10.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,43.2736013986014,2026-05-11,1
C105028,2024-11-21,68,Male,North,Social Media,420,536,4,27166.29,6791.5725,2026-02-20,2024-12-05,7461.962187710751,80.0,1.0,1.0,0.0,0.39366666666666666,12.0,4.0,0.0,0.0,0.0,2.0,2.5,1.0,1.0,0.0,1.0,37.026119402985074,2026-05-11,1
C105029,2023-01-02,23,Male,South,Email Marketing,140,1225,10,322559.01,32255.901,2023-10-04,2023-01-17,49993.114188708576,950.0,0.0,0.0,0.0,0.16455,28.0,9.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,17.232142857142858,2026-05-11,1
C105030,2023-06-10,68,Female,North,Email Marketing,140,1066,12,301397.88,25116.49,2024-09-17,2023-07-26,32066.83119473425,601.0,0.0,0.0,0.0,0.19642307692307692,40.0,10.0,1.0,3534.69,0.08333333333333333,3.0,2.3333333333333335,0.0,0.0,0.0,0.0,27.184021263289555,2026-05-11,1
C105031,2023-07-28,21,Male,North,Direct,60,1018,5,271002.16000000003,54200.43200000001,2025-09-07,2023-09-19,39456.9074788898,246.0,0.0,0.0,0.0,0.22606666666666667,23.0,8.0,2.0,39261.490000000005,0.4,3.0,2.3333333333333335,1.0,0.0,0.0,0.0,33.72973968565815,2026-05-11,1
C105032,2023-09-08,63,Male,South,Email Marketing,140,976,18,342916.76,19050.931111111113,2025-08-18,2023-09-23,25369.128691738217,266.0,0.0,0.0,0.0,0.27081395348837206,77.0,10.0,2.0,38773.26,0.1111111111111111,7.0,2.142857142857143,3.0,0.0,0.0,0.0,37.47140391963516,2026-05-11,0
C105033,2023-05-01,51,Female,Central,Email Marketing,140,1106,37,659472.7,17823.586486486485,2026-04-18,2023-05-03,17744.307986840806,23.0,5.0,1.0,2.0,0.20814102564102563,118.0,12.0,2.0,58702.3,0.05405405405405406,4.0,2.25,2.0,1.0,0.0,1.0,56.183336109260495,2026-05-11,0
C105034,2024-02-09,43,Male,North,Organic Search,180,822,2,9438.28,4719.14,2024-09-30,2024-04-06,5843.233454877531,588.0,0.0,0.0,0.0,0.207,8.0,6.0,1.0,8511.1,0.5,3.0,1.6666666666666667,1.0,0.0,0.0,0.0,10.838503649635037,2026-05-11,1
C105035,2024-12-07,38,Male,East,Organic Search,180,520,4,62330.0,15582.5,2025-09-28,2025-02-06,19851.20469639899,225.0,0.0,0.0,0.0,0.21072727272727274,17.0,6.0,0.0,0.0,0.0,2.0,2.5,0.0,0.0,0.0,0.0,29.10576923076923,2026-05-11,1
C105036,2024-02-02,22,Male,East,Organic Search,180,829,45,748032.81,16622.951333333334,2026-05-10,2024-02-02,13952.351311580653,1.0,5.0,3.0,0.5,0.21235922330097087,161.0,12.0,0.0,0.0,0.0,7.0,2.857142857142857,3.0,1.0,0.0,1.0,63.278820831054404,2026-05-11,0
C105037,2024-02-28,59,Male,East,Social Media,420,803,21,385490.22,18356.67714285714,2026-05-06,2024-04-29,21110.482847441494,5.0,4.0,0.0,4.0,0.20643750000000002,70.0,12.0,1.0,1023.51,0.047619047619047616,5.0,2.2,0.0,0.0,0.0,0.0,49.96956724782067,2026-05-11,0
C105038,2024-08-26,55,Female,East,Direct,60,623,28,769220.41,27472.1575,2026-05-10,2024-09-01,43192.34147168382,1.0,4.0,3.0,0.25,0.2393076923076923,109.0,12.0,3.0,53697.549999999996,0.10714285714285714,1.0,1.0,0.0,0.0,0.0,0.0,47.193820224719104,2026-05-11,0
C105039,2024-12-06,66,Male,North,Direct,60,521,5,46636.94,9327.388,2026-01-27,2024-12-21,5207.257654319593,104.0,0.0,2.0,-0.6666666666666666,0.2175,23.0,8.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,33.53426903390914,2026-05-11,0
C105040,2024-03-01,55,Female,North,Email Marketing,140,801,10,119125.68000000001,11912.568000000001,2025-02-17,2024-03-30,15050.655022370143,448.0,0.0,0.0,0.0,0.26740909090909093,27.0,11.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,24.799469413233453,2026-05-11,1
C105041,2023-10-13,67,Male,East,Email Marketing,140,941,20,374052.58,18702.629,2026-04-14,2024-02-08,19740.121241600395,27.0,4.0,1.0,1.5,0.2032857142857143,64.0,9.0,1.0,30433.1,0.05,4.0,3.0,2.0,0.0,0.0,0.0,51.793368250594604,2026-05-11,1
C105042,2024-06-10,64,Female,Central,Social Media,420,700,37,450801.81,12183.832702702703,2026-04-15,2024-08-03,18310.298836372214,26.0,8.0,5.0,0.5,0.2732235294117647,109.0,12.0,4.0,22139.010000000002,0.10810810810810811,7.0,1.7142857142857142,3.0,1.0,1.0,0.0,52.66945488721804,2026-05-11,0
C105043,2023-02-01,40,Male,South,Paid Ads,650,1195,51,780147.9,15297.017647058825,2026-05-02,2023-03-01,19812.30856120786,9.0,3.0,2.0,0.3333333333333333,0.26819512195121953,176.0,12.0,3.0,24037.32,0.058823529411764705,4.0,3.0,2.0,0.0,0.0,0.0,66.66428628902477,2026-05-11,0
C105044,2024-09-25,54,Male,East,Social Media,420,593,21,393104.31,18719.252857142856,2026-01-02,2024-10-12,27882.293980632614,129.0,0.0,2.0,-0.6666666666666666,0.3359591836734694,78.0,12.0,2.0,4753.37,0.09523809523809523,2.0,1.5,2.0,0.0,0.0,0.0,38.164581097654455,2026-05-11,1
C105045,2026-04-25,31,Female,Central,Organic Search,180,16,0,0.0,0.0,,,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,2026-05-11,0
C105046,2024-05-26,59,Male,West,Referral,90,715,5,89441.37,17888.273999999998,2026-02-17,2025-02-16,15087.562911357818,83.0,1.0,0.0,1.0,0.28475,23.0,7.0,1.0,8652.96,0.2,1.0,2.0,0.0,0.0,0.0,0.0,38.12456293706293,2026-05-11,1
C105047,2023-05-20,49,Female,West,Social Media,420,1087,48,934623.59,19471.324791666666,2026-04-16,2023-05-24,23208.843720378052,25.0,4.0,4.0,0.0,0.3067079646017699,170.0,12.0,5.0,46301.340000000004,0.10416666666666667,4.0,1.75,2.0,0.0,0.0,0.0,58.53686893340592,2026-05-11,0
C105048,2025-06-28,40,Male,East,Organic Search,180,317,6,138868.84,23144.806666666667,2026-04-21,2025-08-03,20457.498859421372,20.0,3.0,0.0,3.0,0.21035714285714285,27.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,45.41679810725552,2026-05-11,0
C105049,2023-06-13,50,Male,Central,Social Media,420,1063,9,147723.8,16413.755555555555,2026-03-13,2023-06-30,15642.527301751874,59.0,1.0,0.0,1.0,0.34125,28.0,9.0,2.0,21059.05,0.2222222222222222,7.0,2.142857142857143,4.0,0.0,1.0,-1.0,38.709170474398604,2026-05-11,1
C105050,2023-09-07,32,Male,East,Social Media,420,977,102,2107428.24,20661.06117647059,2026-04-22,2023-09-07,25415.804165853933,19.0,13.0,10.0,0.2727272727272727,0.22006611570247933,344.0,12.0,3.0,75759.9,0.029411764705882353,8.0,2.0,1.0,0.0,0.0,0.0,74.22225755482903,2026-05-11,0
C105051,2023-07-08,50,Female,East,Referral,90,1038,112,2135329.82,19065.44482142857,2026-05-09,2023-07-12,25412.429232646464,2.0,11.0,18.0,-0.3684210526315789,0.3002846975088968,420.0,12.0,9.0,135980.36000000002,0.08035714285714286,14.0,2.142857142857143,7.0,0.0,2.0,-2.0,75.02737930816093,2026-05-11,0
C105052,2026-02-10,42,Male,West,Email Marketing,140,90,0,0.0,0.0,,,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,2026-05-11,0
C105054,2025-01-02,68,Female,Central,Email Marketing,140,494,9,75705.23,8411.692222222222,2026-04-19,2025-03-31,7154.345178985247,22.0,3.0,2.0,0.3333333333333333,0.15355555555555556,23.0,8.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,57.378795546558706,2026-05-11,1
C105055,2025-03-05,21,Male,Central,Organic Search,180,432,1,3241.64,3241.64,2025-08-11,2025-08-11,0.0,273.0,0.0,0.0,0.0,0.27,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,-1.0,13.319444444444445,2026-05-11,1
C105056,2025-04-10,57,Female,East,Paid Ads,650,396,5,15378.66,3075.732,2025-10-09,2025-05-19,1940.4613532791627,214.0,0.0,0.0,0.0,0.3248888888888889,9.0,6.0,0.0,0.0,0.0,2.0,2.5,1.0,1.0,0.0,1.0,24.10669191919192,2026-05-11,0
