return_id,order_id,customer_id,return_date,refund_amount,reason
R007971,O0095045,C104543,2026-05-10,2178.22,Defective Product
R007972,O0095048,C104543,2026-06-10,12822.87,Changed Mind
R007973,O0095051,C104543,2026-07-06,3145.02,Size Issue
R007974,O0095061,C104544,2025-10-13,4549.96,Changed Mind
R007975,O0095069,C104544,2026-04-02,671.92,Defective Product
R007976,O0095075,C104544,2026-05-30,3221.65,Changed Mind
R007977,O0095078,C104544,2026-07-09,12426.78,Better Price Found
R007978,O0095080,C104544,2026-07-18,8131.4,Changed Mind
R007979,O0095085,C104544,2026-07-26,21613.4,Late Delivery
R007980,O0095096,C104545,2024-09-13,1379.06,Size Issue
R007981,O0095107,C104545,2025-08-22,7346.15,Late Delivery
R007982,O0095140,C104546,2024-06-07,4708.43,Defective Product
R007983,O0095147,C104546,2024-11-23,730.78,Not as Described
R007984,O0095155,C104546,2025-03-23,1827.21,Not as Described
R007985,O0095156,C104546,2025-04-15,15735.94,Not as Described
R007986,O0095158,C104546,2025-05-18,7857.0,Better Price Found
R007987,O0095162,C104546,2025-07-30,19058.21,Size Issue
R007988,O0095165,C104546,2025-09-05,1775.12,Not as Described
R007989,O0095174,C104546,2025-11-20,7661.98,Defective Product
R007990,O0095218,C104550,2025-12-29,2991.98,Defective Product
R007991,O0095238,C104553,2026-04-10,6001.46,Better Price Found
R007992,O0095242,C104553,2026-07-09,2780.83,Late Delivery
R007993,O0095250,C104557,2026-03-05,3006.26,Not as Described
R007994,O0095265,C104559,2024-03-16,22565.65,Size Issue
R007995,O0095291,C104563,2025-10-03,594.15,Late Delivery
R007996,O0095300,C104565,2025-12-01,1946.0,Not as Described
R007997,O0095306,C104565,2026-04-04,4323.79,Better Price Found
R007998,O0095316,C104566,2023-03-10,2801.91,Late Delivery
R007999,O0095318,C104566,2023-04-21,8488.92,Size Issue
R008000,O0095320,C104566,2023-06-08,2912.21,Late Delivery
R008001,O0095322,C104566,2023-07-20,7413.84,Defective Product
R008002,O0095326,C104566,2023-12-19,266.99,Defective Product
R008003,O0095327,C104566,2024-01-01,485.95,Not as Described
R008004,O0095328,C104566,2024-01-09,19221.18,Size Issue
R008005,O0095363,C104568,2024-06-27,2971.29,Better Price Found
R008006,O0095374,C104568,2025-11-27,5025.41,Changed Mind
R008007,O0095383,C104570,2023-06-21,7671.78,Better Price Found
R008008,O0095392,C104570,2025-07-29,1135.45,Better Price Found
R008009,O0095393,C104570,2026-08-06,2715.09,Late Delivery
R008010,O0095394,C104571,2026-07-04,16184.33,Late Delivery
R008011,O0095397,C104572,2023-10-20,1470.36,Late Delivery
R008012,O0095399,C104572,2024-08-12,6050.88,Changed Mind
R008013,O0095400,C104572,2026-01-25,22018.18,Changed Mind
R008014,O0095412,C104573,2025-08-23,736.0,Not as Described
R008015,O0095416,C104573,2026-06-08,8054.35,Defective Product
R008016,O0095418,C104574,2024-01-30,1323.24,Not as Described
R008017,O0095424,C104575,2025-12-30,1933.3,Defective Product
R008018,O0095427,C104576,2024-08-15,9299.3,Late Delivery
R008019,O0095437,C104577,2025-10-24,1648.28,Late Delivery
R008020,O0095466,C104578,2025-09-22,2723.91,Late Delivery
R008021,O0095494,C104579,2025-05-12,4402.05,Defective Product
R008022,O0095500,C104579,2025-07-11,11267.2,Not as Described
R008023,O0095516,C104579,2025-11-27,18652.14,Changed Mind
R008024,O0095520,C104579,2026-01-02,2076.71,Not as Described
R008025,O0095579,C104582,2025-05-02,31090.12,Late Delivery
R008026,O0095613,C104582,2026-05-29,16376.83,Defective Product
R008027,O0095635,C104583,2025-04-17,10286.95,Better Price Found
R008028,O0095644,C104583,2025-07-14,5873.4,Defective Product
R008029,O0095652,C104583,2025-08-16,2231.88,Defective Product
R008030,O0095656,C104583,2025-09-10,366.83,Better Price Found
R008031,O0095662,C104583,2025-11-23,23547.39,Size Issue
R008032,O0095671,C104583,2026-02-28,85284.33,Defective Product
R008033,O0095674,C104583,2026-03-14,11611.94,Better Price Found
R008034,O0095692,C104583,2026-07-27,8488.92,Changed Mind
R008035,O0095697,C104584,2024-07-01,10771.14,Size Issue
R008036,O0095753,C104585,2026-02-24,619.27,Size Issue
R008037,O0095756,C104585,2026-05-24,302.23,Changed Mind
R008038,O0095758,C104585,2026-05-19,627.9,Late Delivery
R008039,O0095763,C104586,2025-03-11,167.34,Not as Described
R008040,O0095773,C104587,2023-07-17,43917.5,Not as Described
R008041,O0095777,C104587,2024-03-26,16982.59,Not as Described
R008042,O0095779,C104587,2025-09-15,4276.45,Late Delivery
R008043,O0095783,C104589,2023-11-26,8161.41,Changed Mind
R008044,O0095813,C104589,2025-08-01,9877.42,Not as Described
R008045,O0095844,C104590,2024-03-28,950.02,Size Issue
R008046,O0095861,C104590,2025-02-02,203.71,Late Delivery
R008047,O0095871,C104590,2025-06-07,18534.17,Changed Mind
R008048,O0095872,C104590,2025-06-11,936.41,Not as Described
R008049,O0095887,C104590,2025-11-15,2905.44,Changed Mind
R008050,O0095910,C104590,2026-05-20,5940.42,Better Price Found
R008051,O0095925,C104591,2026-04-28,9186.39,Defective Product
R008052,O0095937,C104592,2025-10-31,4072.17,Late Delivery
R008053,O0095956,C104592,2026-08-02,4774.34,Defective Product
R008054,O0095970,C104593,2025-01-01,3550.33,Changed Mind
R008055,O0095975,C104593,2025-03-08,4529.47,Late Delivery
R008056,O0095977,C104593,2025-03-25,6387.9,Size Issue
R008057,O0095988,C104593,2025-07-21,1875.11,Size Issue
R008058,O0095990,C104593,2025-08-20,6418.0,Better Price Found
R008059,O0095992,C104593,2025-08-29,56588.35,Size Issue
R008060,O0095996,C104593,2025-09-25,12723.63,Late Delivery
R008061,O0096003,C104593,2025-12-04,2858.99,Not as Described
R008062,O0096021,C104593,2026-06-03,5926.96,Changed Mind
R008063,O0096023,C104593,2026-06-25,17669.98,Late Delivery
R008064,O0096035,C104596,2025-05-31,3486.85,Changed Mind
R008065,O0096040,C104596,2025-12-14,4414.54,Better Price Found
R008066,O0096061,C104598,2024-04-28,4291.51,Size Issue
R008067,O0096062,C104598,2024-05-13,11578.51,Better Price Found
R008068,O0096063,C104598,2024-07-01,6871.29,Late Delivery
R008069,O0096064,C104598,2024-10-14,656.94,Changed Mind
R008070,O0096066,C104598,2024-11-04,7198.67,Size Issue
R008071,O0096068,C104598,2025-05-29,2172.85,Better Price Found
R008072,O0096076,C104599,2025-04-19,1060.54,Late Delivery
R008073,O0096082,C104600,2025-01-17,10964.3,Better Price Found
R008074,O0096083,C104600,2025-04-26,1915.37,Better Price Found
R008075,O0096091,C104601,2025-12-14,54297.63,Size Issue
R008076,O0096124,C104604,2026-05-15,2217.02,Late Delivery
R008077,O0096140,C104605,2024-12-20,37726.33,Defective Product
R008078,O0096149,C104607,2025-02-21,698.36,Better Price Found
R008079,O0096173,C104607,2025-08-28,2776.01,Better Price Found
R008080,O0096185,C104607,2025-11-18,1762.92,Late Delivery
R008081,O0096187,C104607,2025-11-28,12454.61,Not as Described
R008082,O0096196,C104607,2026-03-03,7033.89,Changed Mind
R008083,O0096230,C104608,2024-11-16,158100.48,Late Delivery
R008084,O0096239,C104608,2025-02-14,3071.79,Better Price Found
R008085,O0096250,C104608,2025-04-30,11100.73,Late Delivery
R008086,O0096251,C104608,2025-05-03,722.08,Better Price Found
R008087,O0096252,C104608,2025-05-16,358.69,Size Issue
R008088,O0096255,C104608,2025-06-08,13107.93,Defective Product
R008089,O0096260,C104608,2025-07-02,9008.33,Not as Described
R008090,O0096267,C104608,2025-10-17,29762.88,Not as Described
R008091,O0096269,C104608,2025-12-04,64985.14,Changed Mind
R008092,O0096272,C104608,2025-12-27,2107.0,Defective Product
R008093,O0096306,C104610,2024-03-05,59175.98,Late Delivery
R008094,O0096316,C104610,2026-05-24,32338.87,Not as Described
R008095,O0096318,C104611,2025-08-07,21206.58,Changed Mind
R008096,O0096320,C104611,2025-09-25,5762.22,Size Issue
R008097,O0096341,C104613,2025-02-28,1087.63,Not as Described
R008098,O0096349,C104614,2024-03-02,25685.07,Size Issue
R008099,O0096351,C104614,2024-09-30,5619.96,Not as Described
R008100,O0096357,C104614,2025-05-06,7338.67,Not as Described
R008101,O0096363,C104614,2025-08-24,5563.3,Better Price Found
R008102,O0096367,C104614,2025-12-27,12475.86,Defective Product
R008103,O0096369,C104614,2026-01-13,8301.97,Late Delivery
R008104,O0096377,C104614,2026-06-05,10758.67,Changed Mind
R008105,O0096396,C104615,2024-11-15,9013.7,Defective Product
R008106,O0096405,C104615,2025-03-25,54544.02,Size Issue
R008107,O0096407,C104615,2025-04-02,77836.4,Defective Product
R008108,O0096412,C104615,2025-04-25,76445.25,Changed Mind
R008109,O0096438,C104615,2026-03-31,25872.8,Late Delivery
R008110,O0096452,C104616,2025-03-07,18849.8,Defective Product
R008111,O0096455,C104616,2025-06-02,3177.88,Changed Mind
R008112,O0096456,C104616,2025-06-19,10592.26,Size Issue
R008113,O0096467,C104616,2025-11-17,2515.81,Size Issue
R008114,O0096491,C104617,2025-01-01,4759.81,Late Delivery
R008115,O0096494,C104617,2025-02-02,10405.15,Size Issue
R008116,O0096513,C104617,2026-06-08,2222.58,Late Delivery
R008117,O0096518,C104618,2024-05-03,1385.98,Changed Mind
R008118,O0096526,C104619,2025-02-02,1086.16,Better Price Found
R008119,O0096548,C104619,2025-11-26,20171.21,Changed Mind
R008120,O0096559,C104619,2026-04-17,1139.45,Not as Described
R008121,O0096564,C104619,2026-06-14,2747.57,Size Issue
R008122,O0096574,C104621,2025-07-13,3495.15,Size Issue
R008123,O0096576,C104622,2023-06-12,59658.81,Changed Mind
R008124,O0096582,C104622,2023-10-01,3612.0,Late Delivery
R008125,O0096589,C104622,2024-12-13,719.49,Defective Product
R008126,O0096592,C104623,2024-10-02,2803.77,Late Delivery
R008127,O0096593,C104623,2024-10-10,10039.09,Defective Product
R008128,O0096606,C104623,2025-03-22,3889.24,Size Issue
R008129,O0096608,C104623,2025-03-18,2685.92,Changed Mind
R008130,O0096627,C104623,2025-09-01,1457.46,Changed Mind
R008131,O0096637,C104623,2026-02-10,33632.08,Better Price Found
R008132,O0096670,C104626,2025-09-12,29351.62,Changed Mind
R008133,O0096671,C104626,2025-09-26,1386.85,Size Issue
R008134,O0096681,C104627,2025-11-19,16432.63,Changed Mind
R008135,O0096690,C104628,2023-06-26,556.45,Better Price Found
R008136,O0096698,C104628,2024-01-06,12638.14,Size Issue
R008137,O0096703,C104628,2025-04-20,3275.38,Not as Described
R008138,O0096725,C104634,2024-11-29,12621.19,Defective Product
R008139,O0096747,C104635,2024-07-22,1444.13,Late Delivery
R008140,O0096793,C104636,2025-01-30,11212.44,Defective Product
R008141,O0096794,C104636,2025-03-16,4795.75,Not as Described
R008142,O0096802,C104636,2025-09-24,652.41,Late Delivery
R008143,O0096811,C104636,2026-04-13,90601.2,Not as Described
R008144,O0096814,C104636,2026-08-03,1358.61,Better Price Found
R008145,O0096826,C104639,2024-02-28,1479.1,Changed Mind
R008146,O0096845,C104639,2025-04-25,2397.77,Size Issue
R008147,O0096862,C104639,2025-12-30,2792.34,Not as Described
R008148,O0096863,C104639,2026-01-10,8046.65,Better Price Found
R008149,O0096909,C104642,2025-05-30,8569.71,Not as Described
R008150,O0096914,C104642,2025-07-11,87254.65,Size Issue
R008151,O0096948,C104643,2024-07-22,8972.39,Size Issue
R008152,O0096950,C104643,2024-08-17,5219.65,Defective Product
R008153,O0096966,C104644,2025-11-25,727.65,Defective Product
R008154,O0096967,C104644,2025-12-31,5430.72,Size Issue
R008155,O0096975,C104645,2025-06-13,9532.95,Not as Described
R008156,O0097005,C104647,2024-09-07,21084.77,Size Issue
R008157,O0097068,C104647,2026-06-23,27289.11,Not as Described
R008158,O0097080,C104648,2025-10-07,10980.35,Size Issue
R008159,O0097151,C104652,2024-08-16,2341.15,Size Issue
R008160,O0097154,C104652,2024-12-06,2708.06,Better Price Found
R008161,O0097158,C104652,2025-04-27,2148.41,Size Issue
R008162,O0097167,C104653,2024-08-30,801.69,Not as Described
R008163,O0097207,C104653,2026-05-14,9355.06,Defective Product
R008164,O0097230,C104654,2023-12-18,4936.91,Not as Described
R008165,O0097242,C104654,2025-02-23,1752.09,Better Price Found
R008166,O0097245,C104654,2025-03-27,1628.3,Size Issue
R008167,O0097247,C104654,2025-07-27,6605.43,Not as Described
R008168,O0097254,C104654,2026-01-20,11991.1,Better Price Found
R008169,O0097259,C104654,2026-07-27,1197.38,Not as Described
R008170,O0097260,C104654,2026-08-07,1986.52,Changed Mind
R008171,O0097267,C104655,2026-03-15,10649.31,Better Price Found
R008172,O0097281,C104655,2026-07-26,37422.55,Late Delivery
R008173,O0097304,C104659,2026-05-10,5781.34,Late Delivery
R008174,O0097307,C104660,2023-08-22,310.55,Not as Described
R008175,O0097308,C104660,2023-09-14,1794.8,Defective Product
R008176,O0097309,C104660,2023-09-17,7010.1,Defective Product
R008177,O0097310,C104660,2023-09-24,3941.48,Size Issue
R008178,O0097325,C104660,2024-03-14,4341.34,Defective Product
R008179,O0097343,C104661,2023-10-13,17668.78,Not as Described
R008180,O0097360,C104661,2024-07-13,2099.25,Defective Product
R008181,O0097400,C104661,2025-07-12,43047.93,Size Issue
R008182,O0097466,C104665,2023-07-30,7387.37,Size Issue
R008183,O0097489,C104667,2024-07-14,19315.73,Changed Mind
R008184,O0097500,C104669,2026-07-23,5441.86,Not as Described
R008185,O0097507,C104670,2026-06-23,2364.32,Not as Described
R008186,O0097514,C104671,2025-08-29,8514.43,Not as Described
R008187,O0097522,C104671,2026-04-21,16244.46,Better Price Found
R008188,O0097536,C104673,2025-07-20,5870.72,Changed Mind
R008189,O0097543,C104674,2023-02-10,1681.79,Better Price Found
R008190,O0097549,C104674,2023-11-13,1120.09,Changed Mind
R008191,O0097551,C104675,2024-06-08,5815.21,Changed Mind
R008192,O0097554,C104675,2024-07-10,275.42,Size Issue
R008193,O0097556,C104675,2024-07-23,228.11,Size Issue
R008194,O0097557,C104675,2024-08-13,948.84,Size Issue
R008195,O0097559,C104675,2024-10-01,4023.56,Size Issue
R008196,O0097560,C104675,2024-10-18,14908.11,Not as Described
R008197,O0097563,C104675,2024-12-25,59734.61,Not as Described
R008198,O0097594,C104680,2023-02-02,4177.36,Late Delivery
R008199,O0097603,C104680,2024-03-29,1490.62,Size Issue
R008200,O0097618,C104681,2025-02-14,4730.45,Better Price Found
R008201,O0097632,C104681,2025-09-14,4546.38,Size Issue
R008202,O0097666,C104681,2026-04-24,4590.47,Not as Described
R008203,O0097681,C104682,2025-05-10,6291.3,Better Price Found
R008204,O0097685,C104682,2025-07-10,7263.16,Size Issue
R008205,O0097686,C104682,2025-07-16,21173.65,Late Delivery
R008206,O0097704,C104682,2026-04-18,417.3,Not as Described
R008207,O0097719,C104685,2023-12-25,59.35,Not as Described
R008208,O0097736,C104685,2026-05-24,2035.22,Late Delivery
R008209,O0097749,C104687,2023-09-07,4021.56,Better Price Found
R008210,O0097757,C104688,2024-12-20,2582.26,Defective Product
R008211,O0097780,C104688,2025-12-20,1011.54,Defective Product
R008212,O0097833,C104692,2024-02-23,14849.01,Not as Described
R008213,O0097853,C104692,2024-11-07,88443.4,Late Delivery
R008214,O0097854,C104692,2024-12-11,366.56,Better Price Found
R008215,O0097856,C104692,2024-12-18,1378.2,Not as Described
R008216,O0097871,C104692,2025-10-10,1170.5,Late Delivery
R008217,O0097872,C104692,2025-10-21,1041.36,Changed Mind
R008218,O0097880,C104692,2026-06-21,569.26,Defective Product
R008219,O0097905,C104698,2023-02-23,9460.79,Changed Mind
R008220,O0097920,C104698,2024-01-06,1712.79,Size Issue
R008221,O0097923,C104698,2024-02-24,5451.4,Not as Described
R008222,O0097932,C104698,2024-05-21,73365.46,Late Delivery
R008223,O0097934,C104698,2024-06-03,267.78,Not as Described
R008224,O0097937,C104698,2024-07-02,18943.0,Better Price Found
R008225,O0098013,C104698,2026-07-02,574.6,Better Price Found
R008226,O0098015,C104698,2026-08-04,11439.41,Size Issue
R008227,O0098017,C104699,2026-03-19,31478.22,Better Price Found
R008228,O0098029,C104702,2024-06-05,7999.92,Better Price Found
R008229,O0098034,C104702,2024-08-15,11021.0,Size Issue
R008230,O0098036,C104702,2024-10-31,1508.2,Late Delivery
R008231,O0098045,C104702,2025-07-10,157451.38,Not as Described
R008232,O0098050,C104702,2025-12-22,1655.42,Late Delivery
R008233,O0098086,C104706,2026-08-02,7999.71,Defective Product
R008234,O0098088,C104707,2023-03-05,151.64,Better Price Found
R008235,O0098106,C104707,2023-07-02,18793.64,Defective Product
R008236,O0098112,C104707,2023-08-25,855.07,Better Price Found
R008237,O0098131,C104707,2024-03-06,6063.62,Late Delivery
R008238,O0098157,C104707,2024-12-30,30674.15,Size Issue
R008239,O0098159,C104707,2025-01-06,3494.74,Better Price Found
R008240,O0098167,C104707,2025-03-15,1900.35,Size Issue
R008241,O0098176,C104707,2025-05-26,11371.99,Late Delivery
R008242,O0098183,C104707,2025-08-08,2263.08,Size Issue
R008243,O0098209,C104707,2026-03-16,10419.56,Late Delivery
R008244,O0098226,C104708,2024-08-03,11206.24,Size Issue
R008245,O0098243,C104708,2025-01-07,323.3,Size Issue
R008246,O0098249,C104708,2025-04-10,722.35,Late Delivery
R008247,O0098254,C104708,2025-06-06,6828.25,Changed Mind
R008248,O0098258,C104708,2025-06-24,5392.94,Changed Mind
R008249,O0098267,C104708,2025-09-06,4058.36,Changed Mind
R008250,O0098276,C104708,2025-12-12,2003.99,Size Issue
R008251,O0098277,C104708,2025-12-13,36546.9,Not as Described
R008252,O0098291,C104708,2026-05-10,8023.82,Better Price Found
R008253,O0098301,C104709,2025-01-14,135.0,Not as Described
R008254,O0098331,C104710,2025-02-23,4888.2,Defective Product
R008255,O0098339,C104710,2025-06-11,2164.31,Not as Described
R008256,O0098349,C104710,2025-09-30,15769.97,Defective Product
R008257,O0098353,C104710,2025-10-21,1217.64,Not as Described
R008258,O0098386,C104710,2026-07-06,11432.78,Better Price Found
R008259,O0098395,C104711,2025-05-12,26041.11,Defective Product
R008260,O0098396,C104711,2025-05-19,2258.86,Late Delivery
R008261,O0098399,C104711,2026-05-20,22456.06,Changed Mind
R008262,O0098406,C104712,2026-06-01,4203.85,Late Delivery
R008263,O0098414,C104714,2024-03-02,5038.88,Late Delivery
R008264,O0098416,C104714,2024-04-14,20298.35,Changed Mind
R008265,O0098424,C104715,2024-09-05,44735.09,Size Issue
R008266,O0098433,C104715,2025-02-05,12011.35,Better Price Found
R008267,O0098445,C104715,2025-08-09,88387.57,Better Price Found
R008268,O0098446,C104715,2025-08-12,21560.69,Late Delivery
R008269,O0098460,C104715,2025-11-25,592.88,Not as Described
R008270,O0098486,C104715,2026-08-08,180.03,Size Issue
R008271,O0098503,C104717,2025-05-11,1623.73,Changed Mind
R008272,O0098504,C104717,2025-05-16,581.61,Size Issue
R008273,O0098508,C104717,2025-08-10,18041.8,Late Delivery
R008274,O0098513,C104717,2026-07-15,2560.94,Changed Mind
R008275,O0098515,C104718,2024-07-20,819.66,Size Issue
R008276,O0098536,C104718,2025-03-27,8850.4,Late Delivery
R008277,O0098570,C104718,2026-01-15,1161.32,Better Price Found
R008278,O0098584,C104718,2026-05-10,1378.49,Defective Product
R008279,O0098594,C104718,2026-06-18,1789.73,Late Delivery
R008280,O0098597,C104718,2026-08-03,2281.05,Late Delivery
R008281,O0098659,C104719,2025-09-08,14385.13,Better Price Found
R008282,O0098660,C104719,2025-10-03,51844.1,Changed Mind
R008283,O0098688,C104719,2026-02-22,562.47,Better Price Found
