customer_id,gross_revenue,total_cogs,n_orders,gross_contribution,fulfillment_cost,return_cost,support_cost,acquisition_cost,estimated_profit,profit_margin_pct,profitability_quadrant,recommendation
C104914,52789.18,47049.72,4,5739.46,4223.13,0.0,0.0,420,1516.33,0.03,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104915,2009616.87,1770379.94,125,239236.93,160769.35,104459.37,900.0,180,-26891.79,-0.01,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104916,364303.19,302708.63,14,61594.56,29144.26,845.12,150.0,650,31455.18,0.09,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104917,132283.44,121642.43,7,10641.01,10582.68,0.0,0.0,650,58.33,0.0,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104918,31893.1,32760.93,3,-867.83,2551.45,0.0,1050.0,420,-4469.28,-0.14,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104920,9972.32,9256.01,2,716.31,797.79,0.0,0.0,90,-81.48,-0.01,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104921,68821.56,81752.07,5,-12930.51,5505.72,0.0,150.0,90,-18586.23,-0.27,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104922,19766.82,15162.09,3,4604.73,1581.35,0.0,0.0,420,3023.38,0.15,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104923,1124339.09,979098.01,62,145241.08,89947.13,43986.74,1650.0,180,9657.22,0.01,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104924,1936604.81,1539219.17,99,397385.64,154928.38,75567.99,1500.0,420,165389.27,0.09,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104925,500345.88,422023.97,22,78321.91,40027.67,49068.19,600.0,650,-11373.95,-0.02,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104926,194088.06,172325.56,10,21762.5,15527.04,0.0,150.0,180,6085.46,0.03,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104927,192363.16,163419.11,16,28944.05,15389.05,4041.49,300.0,140,9213.51,0.05,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104928,324920.21,296654.29,30,28265.92,25993.62,3479.36,900.0,180,-2107.06,-0.01,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104929,206411.08,247381.16,10,-40970.08,16512.89,0.0,300.0,60,-57782.97,-0.28,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104930,1248165.32,1145259.14,62,102906.18,99853.23,81117.24,1800.0,180,-79864.28,-0.06,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104931,774067.0,721177.74,44,52889.26,61925.36,55181.78,1050.0,90,-65267.88,-0.08,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104932,13656.08,14168.58,2,-512.5,1092.49,0.0,300.0,650,-1904.99,-0.14,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104933,280993.41,239363.66,14,41629.75,22479.47,66534.57,900.0,140,-48284.3,-0.17,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104935,421088.14,374453.07,24,46635.07,33687.05,39699.37,450.0,180,-27201.35,-0.06,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104936,1090477.48,1009911.66,78,80565.82,87238.2,44118.57,1200.0,180,-51990.95,-0.05,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104937,303954.15,311618.48,9,-7664.33,24316.33,6606.46,600.0,420,-39187.13,-0.13,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104938,66423.41,62749.21,6,3674.2,5313.87,0.0,300.0,180,-1939.67,-0.03,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104939,212087.81,226682.05,20,-14594.24,16967.02,1155.33,600.0,180,-33316.59,-0.16,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104940,13771.87,9987.7,3,3784.17,1101.75,0.0,300.0,60,2382.42,0.17,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104941,103918.68,88201.97,5,15716.71,8313.49,0.0,150.0,420,7253.22,0.07,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104942,242891.46,207124.39,8,35767.07,19431.32,59023.8,150.0,180,-42838.04,-0.18,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104943,566370.62,503760.07,29,62610.55,45309.65,0.0,300.0,650,17000.9,0.03,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104944,3941.32,3248.0,2,693.32,315.31,0.0,300.0,180,78.01,0.02,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104945,1269433.76,1094049.68,67,175384.08,101554.7,60327.73,3000.0,140,10501.65,0.01,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104946,207669.85,225569.07,21,-17899.22,16613.59,589.91,750.0,180,-35852.72,-0.17,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104947,123188.19,90656.75,3,32531.44,9855.06,0.0,300.0,650,22376.38,0.18,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104948,12186.22,16398.91,1,-4212.69,974.9,0.0,450.0,180,-5637.59,-0.46,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104949,45363.68,39499.07,2,5864.61,3629.09,0.0,600.0,60,1635.52,0.04,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104950,400710.74,322024.46,19,78686.28,32056.86,11543.98,600.0,180,34485.44,0.09,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104951,7083.71,5090.95,2,1992.76,566.7,0.0,0.0,90,1426.06,0.2,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104952,460018.52,374077.48,21,85941.04,36801.48,44217.37,600.0,650,4322.19,0.01,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104953,171731.67,137568.41,12,34163.26,13738.53,0.0,750.0,140,19674.73,0.11,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104954,611591.39,495397.19,38,116194.2,48927.31,27742.42,450.0,180,39074.47,0.06,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104955,153365.63,139052.01,15,14313.62,12269.25,0.0,450.0,140,1594.37,0.01,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104956,49045.57,49758.49,5,-712.92,3923.65,0.0,300.0,60,-4936.57,-0.1,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104957,218630.78,190689.12,13,27941.66,17490.46,4821.01,150.0,180,5480.19,0.03,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104958,266536.1,210866.25,15,55669.85,21322.89,8223.34,0.0,180,26123.62,0.1,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104959,251208.03,229314.61,11,21893.42,20096.64,0.0,450.0,60,1346.78,0.01,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104960,376031.74,316236.15,12,59795.59,30082.54,0.0,150.0,650,29563.05,0.08,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104961,630645.05,523578.11,43,107066.94,50451.6,80012.73,900.0,140,-24297.39,-0.04,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104962,6167.92,4458.05,2,1709.87,493.43,3117.72,150.0,140,-2051.29,-0.33,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104963,13951.64,11391.33,3,2560.31,1116.13,0.0,300.0,650,1144.18,0.08,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104964,391009.12,371089.98,17,19919.14,31280.73,0.0,450.0,180,-11811.59,-0.03,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104965,104545.08,84179.41,9,20365.67,8363.61,2824.63,450.0,650,8727.44,0.08,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104966,638265.42,511312.3,36,126953.12,51061.23,30116.37,600.0,420,45175.51,0.07,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104967,5187.97,6106.36,2,-918.39,415.04,519.31,0.0,650,-1852.74,-0.36,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104968,973.01,1213.53,1,-240.52,77.84,0.0,0.0,90,-318.36,-0.33,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104969,170587.06,142952.69,8,27634.37,13646.96,16307.9,450.0,420,-2770.49,-0.02,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104970,198888.64,172388.48,16,26500.16,15911.09,6000.47,300.0,140,4288.6,0.02,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104971,1984567.49,1574669.88,116,409897.61,158765.4,152887.01,2550.0,180,95695.2,0.05,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104972,2054234.62,1762895.19,103,291339.43,164338.77,185886.55,2700.0,650,-61585.89,-0.03,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104973,527720.27,422292.98,33,105427.29,42217.62,5408.19,1200.0,180,56601.48,0.11,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104974,244807.91,219789.09,6,25018.82,19584.63,127146.73,300.0,180,-122012.54,-0.5,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104975,483225.95,361253.26,18,121972.69,38658.08,0.0,150.0,650,83164.61,0.17,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104976,207453.7,200823.59,25,6630.11,16596.3,16699.63,900.0,140,-27565.82,-0.13,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104977,212448.21,182333.95,12,30114.26,16995.86,2824.14,150.0,650,10144.26,0.05,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104978,1567395.59,1329454.55,83,237941.04,125391.65,133508.5,1050.0,180,-22009.1,-0.01,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104979,30367.32,28622.63,2,1744.69,2429.39,0.0,0.0,420,-684.7,-0.02,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104980,432754.42,341565.02,21,91189.4,34620.35,5494.85,450.0,90,50624.2,0.12,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104981,306819.44,289907.67,3,16911.77,24545.56,0.0,0.0,650,-7633.79,-0.02,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104982,165864.06,164101.36,9,1762.7,13269.12,0.0,300.0,650,-11806.42,-0.07,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104983,175710.76,155918.27,9,19792.49,14056.86,27484.37,150.0,650,-21898.74,-0.12,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104984,95470.07,85836.04,3,9634.03,7637.61,386.54,150.0,180,1459.89,0.02,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104985,160409.12,160895.06,8,-485.94,12832.73,51762.08,450.0,650,-65530.75,-0.41,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104986,473791.29,404000.15,25,69791.14,37903.3,49845.75,150.0,180,-18107.91,-0.04,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104987,73420.76,74096.99,9,-676.23,5873.66,8003.42,150.0,420,-14703.31,-0.2,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104988,2139949.73,1655741.27,115,484208.46,171195.98,28724.66,1800.0,140,282487.82,0.13,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104989,10800.74,10713.9,3,86.84,864.06,2451.61,0.0,180,-3228.83,-0.3,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104990,51171.4,41684.78,3,9486.62,4093.71,0.0,600.0,180,4792.91,0.09,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104991,776982.12,655547.14,35,121434.98,62158.57,0.0,900.0,140,58376.41,0.08,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104992,491209.34,395486.68,28,95722.66,39296.75,35642.95,150.0,420,20632.96,0.04,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104993,258533.57,163912.19,17,94621.38,20682.69,384.18,300.0,90,73254.51,0.28,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104994,314010.48,297840.82,22,16169.66,25120.84,19147.29,1350.0,140,-29448.46,-0.09,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104995,179252.93,144851.84,18,34401.09,14340.23,14626.17,600.0,420,4834.68,0.03,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104996,187544.03,156509.4,13,31034.63,15003.52,5879.12,750.0,90,9401.99,0.05,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104997,291403.97,256002.21,6,35401.76,23312.32,101711.61,150.0,650,-89772.17,-0.31,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104998,117426.81,111271.39,6,6155.42,9394.14,0.0,150.0,60,-3388.72,-0.03,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104999,236310.09,209237.75,16,27072.34,18904.81,1666.55,300.0,90,6200.98,0.03,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C105000,43738.82,34634.7,7,9104.12,3499.11,2509.46,150.0,180,2945.56,0.07,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C105001,839752.25,720278.24,37,119474.01,67180.18,31061.85,1200.0,420,20031.98,0.02,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C105002,37484.51,27640.15,6,9844.36,2998.76,0.0,450.0,180,6395.6,0.17,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C105003,321397.41,335798.67,16,-14401.26,25711.79,39772.41,450.0,420,-80335.47,-0.25,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
